,percent_cdna_longer_than_400bp,rna_amplification_pass_fail,amplified_quantity_ng,cell_specimen_project,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
5802,0.466,Pass,25.50087584,mIVSCC-MET,0.893943843,True
5803,0.5429999999999999,Pass,7.9398566310000005,mIVSCC-MET,0.845614128,True
5804,0.708,Pass,19.09546115,mIVSCC-MET,0.9561221120000001,True
5805,0.547,Pass,10.40717465,mIVSCC-MET,0.840564933,True
5806,0.428,Pass,6.975745445,mIVSCC-MET,0.685379947,True
5807,0.535,Pass,12.17192968,mIVSCC-MET,0.655847815,True
5808,0.61,Pass,9.699720661,mIVSCC-MET,0.839984051,True
5809,0.53,Pass,10.84808059,mIVSCC-MET,0.716351828,True
5810,0.682,Pass,21.10250124,mIVSCC-MET,1.06260416,True
5811,0.584,Pass,20.46397571,mIVSCC-MET,0.715926466,True
5812,0.629,Pass,26.45845377,mIVSCC-MET,0.946345212,True
5813,0.6579999999999999,Pass,11.88772896,mIVSCC-MET,0.96810075,True
5814,0.581,Pass,19.85903486,mIVSCC-MET,1.074521167,True
5815,0.222,Fail,7.828774209,mMPATCH,0.730805637,True
5816,0.6990000000000001,Pass,13.80931277,mIVSCC-MET,1.10832813,True
5817,0.659025788,Pass,4.188,T301x,0.8888066109999999,True
5818,0.573,Pass,22.27427788,mIVSCC-MET,1.18657532,True
5819,0.569,Pass,29.10070702,mIVSCC-MET,0.8066701620000001,True
5820,0.718465625,Pass,8.805,T301,0.707323238,True
5821,0.52,Pass,27.74250652,mIVSCC-MET,1.005943634,True
5822,0.625,Pass,18.05139983,mIVSCC-MET,1.038010482,True
5823,0.41200000000000003,Pass,6.517772308,mIVSCC-MET,1.024966055,True
5824,0.7601626020000001,Pass,16.755,T301x,0.82041756,True
5825,0.348,Pass,6.802947245,mIVSCC-MET,0.905560661,True
5826,0.466,Pass,10.37121814,mIVSCC-MET,0.562709301,True
5827,0.444,Pass,10.708586,mIVSCC-MET,0.7734407940000001,True
5828,0.68212054,Pass,23.19,T301x,0.919183368,True
5829,0.363,Fail,18.62907036,mMPATCH,0.927144009,True
5830,0.608,Pass,16.01114669,mIVSCC-MET,0.966382321,True
5831,0.47700000000000004,Pass,37.68539667,mIVSCC-MET,0.8591676109999999,True
5832,0.526,Pass,8.883326551,mIVSCC-MET,0.8044558,True
5833,0.705,Pass,17.240634699999998,T301x,0.695713923,True
5834,0.58,Pass,9.802035964,T301x,0.8466599359999999,True
5835,0.657,Pass,9.483968936,T301x,0.87269482,True
5836,0.7444694409999999,Pass,8.67,T301x,0.886442455,True
5837,0.643235629,Pass,6.66,T301x,0.653266279,True
5838,0.664,Pass,17.59584994,mIVSCC-MET,0.970855227,True
5839,0.485,Pass,16.51789799,mIVSCC-MET,0.888274742,True
5840,0.8540000000000001,Pass,20.30971217,mIVSCC-MET,1.086322504,True
5841,0.820819517,Pass,20.715,T301x,0.98296567,True
5842,0.691727083,Pass,19.71,T301x,0.935863738,True
5843,0.7120000000000001,Pass,42.76733323,mIVSCC-MET,1.161621238,True
5844,0.505,Pass,9.023892162000001,mIVSCC-MET,0.949341841,True
5845,0.573,Pass,11.55975778,mIVSCC-MET,1.008050736,True
5846,0.6659999999999999,Pass,19.46277665,mIVSCC-MET,1.006533368,True
5847,0.42095284200000005,Pass,22.83,T301x,1.007727648,True
5848,0.6509999999999999,Pass,16.92885957,mIVSCC-MET,1.057465994,True
5849,0.622,Pass,24.45069081,mIVSCC-MET,1.137176489,True
5850,0.679,Pass,12.21464036,mIVSCC-MET,1.07930083,True
5851,0.525,Pass,22.83210452,mIVSCC-MET,0.90391493,True
5852,0.654,Pass,11.62972719,mIVSCC-MET,1.085845188,True
5853,0.63,Pass,10.97652135,mIVSCC-MET,0.9862174459999999,True
5854,0.754,Pass,21.88427309,mIVSCC-MET,1.0751674690000002,True
5855,0.7390000000000001,Pass,13.4580818,mIVSCC-MET,1.081133884,True
5856,0.449,Pass,21.88782254,mIVSCC-MET,0.9587794270000001,True
5857,0.64,Pass,18.89455173,mIVSCC-MET,1.151995761,True
5858,0.659,Pass,17.44153272,mIVSCC-MET,1.1374332040000001,True
5859,0.6709999999999999,Pass,10.04660816,mIVSCC-MET,1.026916641,True
5860,0.6920000000000001,Pass,16.42402933,mIVSCC-MET,1.029811158,True
5861,0.574,Pass,12.06534479,mIVSCC-MET,0.926257322,True
5862,0.634,Pass,21.01535057,mIVSCC-MET,1.004586858,True
5863,0.5870000000000001,Pass,32.15882442,mIVSCC-MET,0.9919654059999999,True
5864,0.6609999999999999,Pass,15.55789337,mIVSCC-MET,1.089609018,True
5865,0.742,Pass,14.32667569,mIVSCC-MET,1.153063903,True
5866,0.6759999999999999,Pass,10.18197852,mIVSCC-MET,0.9767650059999999,True
5867,0.7390000000000001,Pass,13.22914139,mIVSCC-MET,1.044943808,True
5868,0.727,Pass,10.05227251,mIVSCC-MET,0.989801382,True
5869,0.685,Pass,16.14521745,mIVSCC-MET,1.012476803,True
5870,0.752,Pass,10.23958095,mMPATCH,0.9535647890000001,True
5871,0.7070000000000001,Pass,19.90746894,mIVSCC-MET,1.183805486,True
5872,0.696,Pass,18.57371539,mIVSCC-MET,0.9776887059999999,True
5873,0.669,Pass,10.5621096,mIVSCC-MET,1.0173959959999999,True
5874,0.644,Pass,15.634407999999999,mIVSCC-MET,1.007377969,True
5875,0.6509999999999999,Pass,14.45129627,mIVSCC-METx,1.10403308,True
5876,0.742,Pass,26.13833077,mIVSCC-MET,1.129391067,True
5877,0.655,Pass,11.55725095,mIVSCC-MET,1.008248105,True
5878,0.654,Pass,15.55814801,mIVSCC-MET,1.050769112,True
5879,0.39299999999999996,Pass,21.62226262,mIVSCC-MET,0.951537574,True
5880,0.667,Pass,16.30701503,mIVSCC-MET,1.0150494620000001,True
5881,0.6559999999999999,Pass,14.2337062,mIVSCC-MET,1.042431899,True
5882,0.64,Pass,9.474786104,mIVSCC-MET,1.04292897,True
5883,,Pass,,T301,0.796100763,True
5884,0.6409999999999999,Pass,22.876744199999997,mIVSCC-MET,1.019615669,True
5885,0.7140000000000001,Pass,18.39624033,mIVSCC-MET,1.058145171,True
5886,0.624,Pass,14.33357162,mIVSCC-MET,0.853987499,True
5887,0.563,Pass,8.656867689,mIVSCC-MET,0.9679872009999999,True
5888,0.379,Pass,7.73801716,mIVSCC-MET,0.7232523940000001,True
5889,0.516,Pass,8.581129767,mIVSCC-MET,0.769003663,True
5890,0.578,Pass,17.47576779,mIVSCC-MET,0.76162319,True
5891,0.798717575,Pass,16.71,T301x,0.784150122,True
5892,0.677,Pass,11.97537911,mIVSCC-MET,0.803907838,True
5893,0.51,Pass,25.42453513,mIVSCC-MET,0.844864921,True
5894,0.593,Pass,14.81904584,mIVSCC-MET,0.951377733,True
5895,0.625,Pass,14.05923591,mIVSCC-MET,0.924192212,True
5896,0.565,Pass,16.16856078,mIVSCC-MET,0.8088774809999999,True
5897,0.539,Pass,13.70030414,mIVSCC-MET,0.780611532,True
5898,0.5770000000000001,Pass,17.08368847,mIVSCC-MET,1.040094673,True
5899,0.429,Pass,13.44100463,mIVSCC-MET,0.718496611,True
5900,0.486,Pass,10.3212727,mIVSCC-MET,0.585070255,True
5901,0.532,Pass,18.969403500000002,mIVSCC-MET,0.8331704,True
5902,0.639,Pass,12.78588913,mIVSCC-MET,0.82224515,True
5903,0.611,Pass,16.84538963,mIVSCC-MET,0.771469293,True
5904,0.613,Pass,6.7109840389999995,mIVSCC-MET,0.628477843,True
5905,0.467,Pass,11.88137726,mIVSCC-MET,0.8080104840000001,True
5906,0.551,Pass,19.01380037,mIVSCC-MET,0.88239954,True
5907,0.613,Pass,23.03282454,mIVSCC-MET,0.947507483,True
5908,0.503,Pass,26.75288453,mIVSCC-MET,0.867085345,True
5909,0.635,Pass,12.11529784,mIVSCC-MET,0.7289730040000001,True
5910,0.46299999999999997,Pass,12.96058059,mIVSCC-MET,0.66689337,True
5911,0.509,Pass,12.16172742,mIVSCC-MET,0.8442385040000001,True
5912,0.505,Pass,28.16046361,mIVSCC-MET,0.817767782,True
5913,0.504,Pass,24.45280005,mIVSCC-MET,0.9134584840000001,True
5914,0.589,Pass,15.36764824,mIVSCC-MET,0.933706875,True
5915,0.653,Pass,15.48571655,mIVSCC-MET,0.826172997,True
5916,0.535,Pass,9.06946972,mIVSCC-MET,0.934588992,True
5917,0.677,Pass,16.9020172,mIVSCC-MET,1.052944357,True
5918,0.536,Pass,14.53626432,mIVSCC-MET,0.8222445270000001,True
5919,0.602,Pass,15.019537,mIVSCC-MET,0.956199207,True
5920,0.62,Pass,18.72570276,mIVSCC-MET,0.966973647,True
5921,0.59,Pass,16.46703477,mIVSCC-MET,0.7964425540000001,True
5922,0.488,Pass,19.75051813,mIVSCC-MET,0.7599681859999999,True
5923,0.5670000000000001,Pass,14.71713207,mIVSCC-MET,0.9785472559999999,True
5924,0.523,Pass,25.41656148,mIVSCC-MET,0.754210987,True
5925,0.498,Pass,29.01675368,mIVSCC-MET,0.913399595,True
5926,0.637,Pass,17.69981258,mIVSCC-MET,0.7418182170000001,True
5927,0.645,Pass,16.66873509,mIVSCC-MET,0.938608819,True
5928,0.49,Pass,18.01638136,mIVSCC-MET,0.8146537970000001,True
5929,0.593,Pass,21.32052245,mIVSCC-MET,0.971519846,True
5930,0.423,Pass,7.580547987999999,mIVSCC-MET,0.673321368,True
5931,0.473,Pass,8.961267879,mIVSCC-MET,0.9808662029999999,True
5932,0.6709999999999999,Pass,16.04146211,mIVSCC-MET,0.812288985,True
5933,0.545,Pass,9.807294482,mIVSCC-MET,0.95444611,True
5934,0.556,Pass,14.41469474,mIVSCC-MET,0.930948691,True
5935,0.56,Pass,19.33445271,mIVSCC-MET,0.674361999,True
5936,0.579,Pass,18.35906829,mIVSCC-MET,0.879107031,True
5937,0.508,Pass,17.20323158,mIVSCC-MET,0.787631262,True
5938,0.598,Pass,24.48934411,mIVSCC-MET,1.0648291970000001,True
5939,0.512,Pass,12.92056413,mIVSCC-MET,0.740721737,True
5940,0.63,Pass,23.612975100000003,mIVSCC-MET,0.981769545,True
5941,0.613,Pass,22.01840016,mIVSCC-MET,0.767970403,True
5942,0.508,Pass,14.63121608,mIVSCC-MET,0.528633125,True
5943,0.45299999999999996,Pass,12.71290117,mIVSCC-MET,0.9926746940000001,True
5944,0.6940000000000001,Pass,9.825457062,mIVSCC-MET,1.130276587,True
5945,0.693,Pass,7.175584247000001,mIVSCC-MET,1.000833501,True
5946,0.585,Pass,12.30211408,mIVSCC-MET,0.7923354890000001,True
5947,0.687,Pass,13.71898362,mIVSCC-MET,1.006484158,True
5948,0.583,Pass,15.61928932,mIVSCC-MET,0.966141956,True
5949,0.531,Pass,22.77119005,mIVSCC-MET,1.084648069,True
5950,0.643,Pass,19.81594624,mIVSCC-MET,0.882558912,True
5951,0.657,Pass,14.39604132,mIVSCC-MET,0.930033427,True
5952,0.579,Pass,14.83588934,mIVSCC-MET,0.7689611940000001,True
5953,0.564,Pass,12.33979105,mIVSCC-MET,0.7857464540000001,True
5954,0.636,Pass,19.59035564,mIVSCC-MET,1.0425968159999999,True
5955,0.632,Pass,18.74355942,mIVSCC-MET,0.977997434,True
5956,0.56,Pass,14.24377544,mIVSCC-MET,1.099699344,True
5957,0.5710000000000001,Pass,14.981179500000001,mIVSCC-MET,0.6739097940000001,True
5958,0.675603217,Pass,3.3569999999999998,T301x,0.513378564,True
5959,0.632,Pass,22.23700348,mIVSCC-MET,0.951125027,True
5960,0.40399999999999997,Pass,19.46639785,mIVSCC-MET,0.868052735,True
5961,0.423,Pass,10.67610805,mIVSCC-MET,0.928656083,True
5962,0.503,Pass,16.21127577,mIVSCC-MET,0.884706592,True
5963,0.649,Pass,16.68931311,mIVSCC-MET,0.493501442,True
5964,0.4,Fail,12.00532961,mIVSCC-MET,0.682268152,True
5965,0.504,Pass,17.46496335,mIVSCC-MET,0.820902425,True
5966,0.5920000000000001,Pass,16.28269283,mIVSCC-METx,0.899346291,True
5967,0.544,Pass,14.19852764,mIVSCC-MET,0.747991643,True
5968,,Pass,,T301x,0.73262549,True
5969,0.436,Fail,5.354179171,mIVSCC-MET,0.392884726,False
5970,0.667,Pass,18.23030113,mIVSCC-MET,0.826973603,True
5971,,Pass,,T301x,0.68633477,True
5972,0.41700000000000004,Pass,37.21317787,mIVSCC-MET,0.778841552,True
5973,0.555,Pass,16.94057679,mIVSCC-MET,0.8815083840000001,True
5974,0.524,Pass,14.74524311,mIVSCC-MET,0.8593444309999999,True
5975,0.66,Pass,40.479535399999996,mIVSCC-MET,1.032929155,True
5976,0.639,Pass,17.21434,mIVSCC-MET,1.012415931,True
5977,0.406,Pass,8.038649881,mIVSCC-METx,0.813260538,True
5978,0.574,Pass,34.43294859,mIVSCC-MET,0.655474168,True
5979,0.615,Pass,18.16071017,mIVSCC-MET,1.1499050579999999,True
5980,0.531,Pass,17.43109141,mIVSCC-METx,1.026574353,True
5981,0.638,Pass,13.53212432,mIVSCC-MET,1.0475775840000001,True
5982,0.507,Pass,8.703189264,mIVSCC-MET,0.8004281190000001,True
5983,0.496,Pass,16.6175675,mIVSCC-MET,0.827462978,True
5984,0.502,Pass,12.78894768,mIVSCC-MET,0.8955455790000001,True
5985,0.508,Pass,10.5066066,mIVSCC-METx,0.7456007459999999,True
5986,0.564,Pass,25.98071109,mIVSCC-METx,1.044887296,True
5987,0.672,Pass,12.35662853,mIVSCC-MET,0.607726678,True
5988,0.6970000000000001,Pass,22.13422088,mIVSCC-MET,0.943153928,True
5989,0.812810852,Pass,12.66,T301x,0.788195309,True
5990,0.760785481,Pass,8.565,T301x,0.8048646209999999,True
5991,0.647,Pass,19.6950413,mIVSCC-MET,0.9031401729999999,True
5992,0.604,Pass,14.52812364,mIVSCC-MET,0.88950214,True
5993,0.73753476,Pass,46.388999999999996,T301,0.85308253,True
5994,0.6856026359999999,Pass,37.41,T301x,1.059960805,True
5995,0.623,Pass,11.59359817,mIVSCC-MET,0.9610793990000001,True
5996,0.624,Pass,19.32613736,mIVSCC-MET,0.733416955,True
5997,0.282,Pass,15.86707585,mIVSCC-MET,1.311805364,True
5998,0.638,Pass,18.07191726,mIVSCC-MET,1.01936563,True
5999,0.6559999999999999,Pass,14.06368821,mIVSCC-MET,1.076982802,True
6000,0.6809999999999999,Pass,15.28989968,mIVSCC-MET,1.013384644,True
6001,0.62,Pass,9.120172765,mIVSCC-MET,1.017292282,True
6002,0.606,Pass,15.66109152,mIVSCC-MET,1.133714329,True
6003,0.7486263740000001,Pass,29.025,T301x,1.010035634,True
6004,0.537,Pass,18.43234474,mIVSCC-MET,0.951294292,True
6005,0.818,Pass,15.64438876,mIVSCC-MET,0.972435189,True
6006,0.6559999999999999,Pass,19.7753882,mIVSCC-MET,1.06705642,True
6007,0.628530599,Pass,11.265,T301x,0.712364245,True
6008,0.48816428,Pass,24.75,T301x,0.696319206,True
6009,0.578,Pass,15.63328183,mIVSCC-MET,0.9789186809999999,True
6010,0.672097156,Pass,5.064,T301x,1.0085335979999999,True
6011,0.5329999999999999,Pass,15.27194341,mIVSCC-MET,0.9756344090000001,True
6012,0.46593345799999997,Pass,28.275,T301x,0.98463594,True
6013,0.604,Pass,18.54319524,mIVSCC-MET,1.054984778,True
6014,0.621444201,Pass,2.742,T301x,0.840407453,True
6015,0.555,Pass,7.26291802,mIVSCC-MET,0.867212848,True
6016,0.616,Pass,14.96333217,mIVSCC-MET,0.8431265029999999,True
6017,0.418,Pass,9.003265743,mIVSCC-MET,0.6921653409999999,True
6018,0.7190000000000001,Pass,20.57661622,mIVSCC-MET,1.224207825,True
6019,0.617,Pass,3.20890054,mIVSCC-MET,0.663166123,True
6020,0.6759999999999999,Pass,10.04038381,mIVSCC-MET,0.7369646,True
6021,0.678159539,Pass,24.99,T301x,0.659823178,True
6022,0.688,Pass,14.27747242,mIVSCC-MET,0.989863675,True
6023,0.622,Pass,28.88155967,mIVSCC-MET,0.766564951,True
6024,0.6459999999999999,Pass,20.33600391,mIVSCC-MET,0.9095241279999999,True
6025,0.59,Pass,21.58902214,mIVSCC-MET,0.770207573,True
6026,0.726,Pass,18.30208628,mIVSCC-MET,0.846954037,True
6027,0.736,Pass,14.39294594,mIVSCC-MET,0.752577353,True
6028,0.638,Pass,41.54574573,hIVSCC-METx,0.82141794,True
6029,0.48100000000000004,Pass,17.46183403,hIVSCC-METx,0.983796335,True
6030,0.52,Pass,10.37162369,mIVSCC-MET,0.462060232,True
6031,0.631,Pass,30.61119731,mIVSCC-MET,0.9308140429999999,True
6032,0.5379999999999999,Pass,11.21137004,mIVSCC-MET,0.939719945,True
6033,0.647,Pass,18.90265683,mIVSCC-MET,1.050878224,True
6034,0.498,Pass,9.942598194,mIVSCC-MET,0.732443174,True
6035,0.607,Pass,29.49751717,mIVSCC-MET,0.949406286,True
6036,0.47700000000000004,Pass,29.40492722,mIVSCC-MET,0.990447803,True
6037,0.621,Pass,20.92089716,mIVSCC-MET,0.88796639,True
6038,0.534,Pass,27.86978041,mIVSCC-MET,0.870915195,True
6039,0.726,Pass,13.89938759,mIVSCC-MET,1.22129779,True
6040,0.535,Pass,15.39132778,mIVSCC-MET,0.7923962240000001,True
6041,0.5579999999999999,Pass,13.81153155,mIVSCC-MET,0.862713315,True
6042,0.575,Pass,34.82171081,mIVSCC-MET,0.947875108,True
6043,0.516,Pass,15.84611315,mIVSCC-MET,0.859351456,True
6044,0.64,Pass,17.08256311,mIVSCC-MET,0.91138772,True
6045,0.588,Pass,34.10907737,mIVSCC-MET,0.90608484,True
6046,0.52,Pass,15.39369827,mIVSCC-MET,1.187210415,True
6047,0.428,Pass,14.89577431,mIVSCC-MET,0.42762333799999996,True
6048,0.56,Pass,15.72401117,mIVSCC-MET,0.855729823,True
6049,0.5268490370000001,Pass,4.4415,T301x,1.056299422,True
6050,0.49700000000000005,Pass,21.45608596,mIVSCC-MET,0.8460900509999999,True
6051,0.519,Pass,16.26289001,mIVSCC-MET,0.955617657,True
6052,0.628,Pass,30.24162123,mIVSCC-MET,0.991619575,True
6053,0.18899999999999997,Fail,13.33948331,mIVSCC-MET,0.991427125,True
6054,0.7210293190000001,Pass,11.85,T301x,1.058555296,True
6055,0.473,Pass,12.83278165,mIVSCC-MET,0.8691531370000001,True
6056,0.369,Pass,24.02923773,mIVSCC-MET,1.036937376,True
6057,,Pass,,T301,0.828729287,True
6058,,Pass,,T301x,0.811618462,True
6059,0.7911030179999999,Pass,5.766,T301x,0.724984628,True
6060,0.8095703129999999,Pass,3.072,T301x,0.824719359,True
6061,0.90324165,Pass,3.054,T301x,0.7593170029999999,True
6062,0.664,Pass,6.936300847,mIVSCC-MET,0.860717249,True
6063,0.539,Pass,21.37107478,mIVSCC-MET,0.787609517,True
6064,0.766270515,Pass,2.6505,T301x,0.774985494,True
6065,0.7484447120000001,Pass,11.625,T301x,0.700627861,True
6066,0.6679999999999999,Pass,23.59533273,mIVSCC-MET,0.859081221,True
6067,0.7090000000000001,Pass,11.82967522,mIVSCC-MET,0.783288118,True
6068,0.573,Pass,14.08041381,mIVSCC-MET,0.8223498140000001,True
6069,0.6990000000000001,Pass,11.45583525,mIVSCC-MET,0.8316686109999999,True
6070,0.872872083,Pass,16.425,T301x,0.896858327,True
6071,0.876465079,Pass,11.73,T301x,0.36726515200000004,False
6072,0.785682916,Pass,18.945,T301,0.836781546,True
6073,0.8079999999999999,Pass,13.11926477,mIVSCC-MET,0.7454840640000001,True
6074,0.726,Pass,16.14630155,mIVSCC-MET,0.775444638,True
6075,0.506,Pass,24.28767559,mIVSCC-MET,0.826585984,True
6076,0.6509999999999999,Pass,5.969656832,mIVSCC-MET,0.39849537700000004,False
6077,0.556,Pass,9.137493994,mIVSCC-MET,0.737195796,True
6078,0.547,Pass,18.36940621,mIVSCC-MET,0.945427164,True
6079,0.738,Pass,26.30575739,mIVSCC-MET,0.795578307,True
6080,0.604,Pass,14.06410541,mIVSCC-MET,0.92171828,True
6081,0.545,Pass,7.9590977579999995,mIVSCC-MET,0.597400446,True
6082,0.515,Pass,28.75146866,mIVSCC-MET,0.794572112,True
6083,0.638,Pass,15.46003387,T301x,0.796044174,True
6084,0.7509999999999999,Pass,11.1256483,mIVSCC-MET,0.872020872,True
6085,0.7390000000000001,Pass,9.244925611000001,mIVSCC-MET,0.635640294,True
6086,0.605,Pass,17.24102078,mIVSCC-MET,0.784608295,True
6087,0.511,Pass,7.075416322000001,mIVSCC-MET,0.45102295,True
6088,0.638,Pass,13.28678673,mIVSCC-MET,0.740841997,True
6089,0.899,Pass,10.93511703,mIVSCC-MET,0.835612096,True
6090,0.77,Pass,29.84056606,mIVSCC-MET,0.706624873,True
6091,0.551,Pass,27.20846783,mIVSCC-MET,0.7455940520000001,True
6092,0.6940000000000001,Pass,11.52698834,mIVSCC-MET,0.825327108,True
6093,0.727,Pass,10.20677249,mIVSCC-MET,0.78120225,True
6094,0.541,Fail,5.478717232999999,mIVSCC-MET,0.734786355,True
6095,0.737,Pass,12.85631983,mIVSCC-MET,0.783835243,True
6096,0.589,Fail,5.782307264,T301x,0.640178513,True
6097,0.5670000000000001,Pass,9.621091756,mIVSCC-MET,0.6786268209999999,True
6098,0.6509999999999999,Pass,6.119507544,mIVSCC-MET,0.6764788279999999,True
6099,0.5820000000000001,Pass,26.37783762,mIVSCC-MET,0.8430234520000001,True
6100,0.813,Pass,11.70943259,mIVSCC-MET,0.78075956,True
6101,0.613,Pass,8.769089626,mIVSCC-MET,0.737650831,True
6102,0.513,Fail,4.573622124,mIVSCC-MET,0.428117807,True
6103,0.623,Pass,13.44957491,mIVSCC-MET,0.850826585,True
6104,0.782,Pass,9.588121765,mIVSCC-MET,0.951988842,True
6105,0.723,Pass,6.09963464,mIVSCC-MET,0.66638824,True
6106,0.73,Pass,8.260619755,mIVSCC-MET,0.750187162,True
6107,0.8140000000000001,Pass,6.597039122999999,mIVSCC-MET,0.825058084,True
6108,0.619,Pass,17.41702146,mIVSCC-MET,0.830715318,True
6109,0.5660000000000001,Pass,13.05718081,mIVSCC-MET,0.798055932,True
6110,0.539,Pass,18.13361817,mIVSCC-MET,0.777080146,True
6111,0.40587695100000004,Pass,4.416,T301x,0.531067959,True
6112,0.7170000000000001,Pass,30.12301257,mIVSCC-MET,0.646513357,True
6113,0.34,Fail,3.423111647,mIVSCC-MET,0.607050591,True
6114,0.527,Pass,12.15534834,mIVSCC-MET,0.579544796,True
6115,0.46299999999999997,Fail,9.301539972999999,mIVSCC-MET,0.643057002,True
6116,0.322,Pass,8.185886301,mIVSCC-MET,0.502840601,True
6117,0.51,Fail,3.820925828,mIVSCC-MET,0.566280111,True
6118,0.469,Pass,10.48578011,mIVSCC-MET,0.419828937,True
6119,0.515,Pass,18.34574357,mIVSCC-MET,0.943369034,True
6120,0.507,Pass,11.10493597,mIVSCC-MET,0.855816358,True
6121,0.547,Pass,28.06720289,mIVSCC-MET,0.713443965,True
6122,0.39899999999999997,Pass,28.52029499,mIVSCC-MET,0.93186686,True
6123,0.574,Pass,16.43455311,mIVSCC-MET,0.885048045,True
6124,0.796284153,Pass,6.8625,T301x,0.8439531640000001,True
6125,0.637,Pass,10.54968619,mIVSCC-MET,0.6344108270000001,True
6126,0.247,Pass,49.77194117,mIVSCC-MET,0.90585053,True
6127,0.414,Pass,7.003080022000001,mIVSCC-MET,0.616159259,True
6128,0.384,Pass,19.55568185,mIVSCC-MET,0.673019503,True
6129,0.64,Pass,16.61679017,mIVSCC-MET,0.893493465,True
6130,0.49700000000000005,Pass,12.6443005,mIVSCC-MET,0.7356540429999999,True
6131,0.5920000000000001,Pass,11.27525016,mIVSCC-MET,0.864782004,True
6132,0.366,Fail,7.415979202999999,mIVSCC-MET,0.546799379,True
6133,,Pass,,T301x,0.6959998059999999,True
6134,0.634,Pass,12.43035566,mIVSCC-MET,0.948134225,True
6135,0.245,Fail,19.55391645,mIVSCC-MET,0.670710711,True
6136,0.49,Pass,16.7333733,mIVSCC-MET,0.541626343,True
6137,0.595,Fail,6.186251682000001,mIVSCC-MET,0.8430950909999999,True
6138,0.268,Fail,19.11031725,mIVSCC-MET,0.325990015,False
6139,0.515,Pass,2.641425624,mIVSCC-MET,0.8225208820000001,True
6140,0.80573551,Pass,12.63,T301x,0.678080256,True
6141,0.666519337,Pass,14.94,T301x,0.6098966170000001,True
6142,0.63506967,Pass,11.805,T301x,0.598837055,True
6143,0.765061642,Pass,14.79,T301x,0.656543158,True
6144,0.682738153,Pass,15.315,T301x,0.66897211,True
6145,0.7251739159999999,Pass,6.375,T301x,0.472742128,True
6146,0.64,Pass,5.867220795,mIVSCC-MET,0.515807778,True
6147,0.5379999999999999,Pass,14.58801487,mIVSCC-MET,0.746262599,True
6148,0.48022700100000004,Pass,15.24,T301x,0.7490483929999999,True
6149,0.555048544,Pass,20.49,T301,0.7244401359999999,True
6150,0.7436607959999999,Pass,8.685,T301x,0.48193521200000006,True
6151,0.42176952,Pass,5.4,T301,0.461572689,True
6152,0.618,Pass,5.740796331,mIVSCC-MET,0.5496882439999999,True
6153,0.494,Pass,10.94624192,mIVSCC-MET,0.83428793,True
6154,0.415,Fail,6.794332227000001,mIVSCC-MET,0.631296414,True
6155,0.431,Fail,2.749597327,mIVSCC-MET,0.5657458329999999,True
6156,0.669,Pass,18.06254002,mIVSCC-MET,0.949180514,True
6157,0.6629999999999999,Pass,16.0071834,mIVSCC-MET,0.7712793040000001,True
6158,0.64,Pass,17.16811466,mIVSCC-MET,0.9332692709999999,True
6159,0.408,Pass,12.42371072,mIVSCC-MET,0.84300977,True
6160,0.474,Pass,10.28046922,mIVSCC-MET,0.936753882,True
6161,0.6559999999999999,Pass,6.963240376,mIVSCC-MET,0.8579861609999999,True
6162,0.6882463320000001,Pass,22.65,T301x,1.01952113,True
6163,0.5870000000000001,Pass,17.70290103,mIVSCC-MET,0.835555114,True
6164,0.37200000000000005,Pass,16.07188736,mIVSCC-MET,0.893096013,True
6165,0.40399999999999997,Fail,11.05312472,mIVSCC-MET,0.28800569600000003,False
6166,0.469,Pass,15.041588500000001,mIVSCC-MET,0.9326963709999999,True
6167,0.68,Pass,19.885227399999998,mIVSCC-MET,0.756715045,True
6168,0.545,Pass,18.77556544,mIVSCC-MET,0.719979422,True
6169,0.6940000000000001,Pass,18.08740435,mIVSCC-MET,0.942158443,True
6170,0.715,Pass,17.69802262,mIVSCC-MET,0.8303260020000001,True
6171,0.615,Pass,25.05421856,mIVSCC-MET,0.842653478,True
6172,0.613,Pass,12.9099762,mIVSCC-MET,0.867503699,True
6173,0.708,Pass,13.97610779,mIVSCC-MET,0.911406795,True
6174,0.745,Pass,11.78313151,mIVSCC-MET,0.925077142,True
6175,0.6890000000000001,Pass,13.40309992,mIVSCC-MET,0.8248502120000001,True
6176,0.605,Pass,13.15041851,mIVSCC-MET,0.934631488,True
6177,0.627,Pass,14.50642646,mIVSCC-MET,0.8826825340000001,True
6178,0.44,Pass,18.53882693,mIVSCC-MET,0.66551661,True
6179,0.317,Fail,19.53342665,mIVSCC-MET,0.7747373129999999,True
6180,0.381,Pass,20.0540018,mIVSCC-MET,0.9917823920000001,True
6181,0.48700000000000004,Pass,19.41421017,mIVSCC-MET,0.776499733,True
6182,0.38299999999999995,Pass,36.09642568,mIVSCC-MET,0.9052069090000001,True
6183,0.514,Pass,7.0945166429999995,mIVSCC-MET,0.496098563,True
6184,0.5670000000000001,Pass,15.247000199999999,mIVSCC-MET,0.849870227,True
6185,0.5489999999999999,Pass,9.682294988999999,mIVSCC-MET,0.586204748,True
6186,0.547,Pass,23.30611224,mIVSCC-MET,0.8991979790000001,True
6187,0.635,Pass,18.16064981,mIVSCC-MET,0.784735739,True
6188,0.428,Pass,5.113186194,mIVSCC-MET,0.43033952,True
