name,id,container_date,id,specimen_id,rheobase_sweep_id,thumbnail_sweep_id,vrest,ri,sag,vm_for_sag,tau,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,upstroke_downstroke_ratio_long_square,peak_v_ramp,peak_t_ramp,peak_v_short_square,peak_t_short_square,peak_v_long_square,peak_t_long_square,trough_v_ramp,trough_t_ramp,trough_v_short_square,trough_t_short_square,trough_v_long_square,trough_t_long_square,fast_trough_v_ramp,fast_trough_t_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_t_long_square,slow_trough_v_ramp,slow_trough_t_ramp,slow_trough_v_short_square,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_t_long_square,threshold_v_ramp,threshold_v_short_square,threshold_v_long_square,threshold_i_ramp,threshold_i_short_square,threshold_i_long_square,threshold_t_ramp,threshold_t_short_square,threshold_t_long_square,adaptation,latency,avg_isi,f_i_curve_slope,has_burst,has_pause,has_delay,created_at,updated_at
Scnn1a-Tg1-Cre;Ai14-418336.05.01.01,905787557,181016,905787557,764475249,905750015,905750058,-77.18169889,128.2812059,0.070340991,-89.01874542,25.90068511,4.246758452,3.830377608,4.180295702,33.05624771,6.302253333,37.71249771,0.50362,37.10625076,0.76776,-48.80416489,6.345326667,-78.00624847,1.27512,-51.33749771,0.82504,-40.77708435,6.30968,-51.03749847,0.50742,-40.95624924,0.77334,-48.80416616,6.345326667,,,-51.33749771,0.82504,-26.10833168,-34.11249924,-31.77499962,145.0833282,1380,100,6.301573333,0.50312,0.76718,0.015190844,0.15236,166.036,0.021428571,,,,12:24.0,12:24.0
Scnn1a-Tg1-Cre;Ai14-418336.06.01.01,905807171,181016,905807171,764498318,905756531,905756567,-71.71075609,69.84386593,0.009958114,-76.84375,8.31495764,1.452169991,2.388037929,2.058109717,14.59999943,14.96996,37.04374695,0.50352,26.91250038,0.5452,-46.38124847,14.98912,-71.8531189,0.92047,-42.59999847,0.56594,-38.60625076,14.9716,-45.36875153,0.50536,-38.78125,0.54688,-46.38124847,14.98912,,,,,-27.25,-48.171875,-26.95624924,361.75,960,350,14.96864,0.50303,0.5446,,0.02808,,0.012149533,,,,20:27.1,20:27.1
Gad2-IRES-Cre;Ai14-419287.02.01.03,905807440,181016,905807440,764506571,905757493,905757531,-72.70403748,73.59371334,0.013634526,-78.03749847,6.524884022,1.610936461,1.757073078,1.65076466,19.76041603,15.93084,25.38125038,0.50346,21.69999886,0.63982,-49.66041565,15.9338,-72.73124695,1.41104,-50.16875076,0.64274,-48.56666565,15.93237333,-59.76250076,0.50596,-49.56874847,0.64104,-49.66041565,15.9338,,,,,-27.42291832,-39.96249771,-30.16874886,385.7916565,860,350,15.93046,0.50316,0.63946,0.020803081,0.0524,31.4925,0.7,,,,20:34.0,20:34.0
Slc32a1-IRES-Cre;Ai14-418815.03.01.02,905586806,181017,905586806,764834652,905555454,905555484,-56.13973109,104.8438102,0.032820698,-66.125,8.037553778,5.928259765,2.822699141,5.702050548,41.9458313,6.9623,9.221874237,0.50329,38.58749771,0.9558,-38.95208359,6.97388,-57.13437653,1.12862,-38.6875,0.96906,-35.9375,6.968006667,-50.59062195,0.6778,-35.41249847,0.9618,-38.95208232,6.97388,,,,,-16.33333397,-39.82500076,-16.31875038,161.625,750,160,6.961846667,0.5016,0.9553,0.020774015,0.05076,103.7066667,0.196551724,,,,09:04.6,09:04.6
Slc32a1-IRES-Cre;Ai14-418815.03.01.01,905581651,181017,905581651,764803093,905551464,905551512,-59.31366777,217.187494,0.162223652,-75.13749695,13.22937095,3.672771864,2.981496684,3.482025399,16.05833435,4.559286667,11.21562481,0.50391,22.51874924,0.53946,-41.32708359,4.575793333,-60.06874847,0.88619,-41.56874847,1.43064,-38.26666641,4.566253333,-48.29062653,0.51252,-35.04375076,0.54176,-41.32708359,4.575793333,,,,,-31.32083321,-36.07187271,-34.46249771,101.5416641,330,80,4.558693333,0.50342,0.53894,0.270159597,0.01428,166.556,0.14,,,,08:23.2,08:23.2
Slc32a1-IRES-Cre;Ai14-418815.06.01.02,905577083,181017,905577083,764796693,905557282,905557300,-61.94393812,87.81242371,0.158239782,-66.95624542,,,1.600112,1.484650206,,,35.41875076,0.503353333,26.45624924,0.57266,,,-62.77916336,1.19904,-40.53749847,0.57382,,,-42.74374771,0.50434,-40.34999847,0.57364,,,,,,,,-28,-19.96875,,820,260,,0.503073333,0.57232,-0.005209882,0.06348,39.72,0.065,,,,07:37.8,21:35.0
Esr2-IRES2-Cre;Ai14-494675.04.01.01,975462386,191101,975462386,975416408,975455526,975455532,-63.20176142,133.3437711,0.22409001,-76.5,13.99600144,3.150511828,3.027172405,3.077036776,38.99166489,4.416806667,33.75,0.5036,36.04375076,0.67826,-43.94375229,4.509593333,-63.53749847,0.5777,-48.48749924,0.78344,-33.48958333,4.418926667,-40.38750076,0.50536,-35.66875076,0.6803,-43.94374975,4.509593333,,,-48.48749924,0.78344,-32.01041794,-37.4375,-34.79375076,97.95833588,750,90,4.41628,0.50316,0.67774,0.089668773,0.04792,106.86,0.15,,,,54:56.2,54:56.2
Slc32a1-IRES-Cre;Ai14-418815.06.01.01,905582859,181017,905582859,764782286,905550329,905550375,-68.98308286,166.5626466,0.069200113,-79.5,31.2643613,1.892510913,2.418045373,2.627768731,30.68958282,9.501306667,39.88437653,0.50366,40.82500076,0.6474,-42.59999466,9.5139,-69.16249847,1.30463,-47.56874847,0.6788,-42.27083206,9.503153333,-48.07499886,0.50522,-46.61249924,0.6491,-42.56458282,9.51788,,,-47.56874847,0.6788,-25.9770813,-42.64687347,-39.49374771,225.0833282,820,70,9.500653333,0.5032,0.64692,,0.05864,51.14,0.0228739,,,,08:31.5,31:10.6
Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797.04.01.01,905587846,181017,905587846,764896757,905554678,905554955,-71.66302976,361.4062369,0.207860023,-101.71875,38.76943531,1.984794938,2.048545759,1.921978457,13.27499962,1.195872,-0.146874964,0.503335,23.63749886,0.74968,-62.52125168,1.19748,-71.51093292,1.31596,-55.56874847,0.75106,-62.38624954,1.19732,-61.3515625,0.505245,-55.55624771,0.751,,,,,,,-49.48624802,-49.63437653,-43.29999924,17.45000076,350,20,1.195412,0.50289,0.7492,0.098739583,0.02922,63.15285714,0.205354331,,,,09:17.7,31:46.0
Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797.04.01.02,905563924,181017,905563924,765143388,905534707,905534715,-71.22202587,126.2498796,0.034806456,-80.17499542,11.4348877,3.470786314,2.417870919,3.848653355,21.54166603,11.40514,23.34062576,0.50351,20.21249962,0.60606,-47.63749695,11.41388667,-71.26249695,0.66517,-48.72499847,0.61488,-45.82916641,11.40975333,-59.17499924,0.50949,-46.21249771,0.6093,-47.63749822,11.41388667,,,,,-29.76875114,-40.15000153,-35.95624924,272.6666565,720,230,11.40458,0.50312,0.60558,0.02419075,0.01966,44.93238095,0.388785047,,,,03:36.2,25:38.0
Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-419797.06.01.02,905602314,181017,905602314,764929763,905568180,905568186,-70.11987686,121.5623841,0.032910444,-78.89374542,9.893651164,3.923217275,2.528729103,3.91791303,21.63624954,7.688728,23.64374924,0.50366,24.91250038,0.57546,-48.21250153,7.701248,-69.875,0.688,-49.79999924,0.58774,-45.87999725,7.695132,-57.48749924,0.51068,-46.27499771,0.58018,-48.21249924,7.701248,,,-49.79999924,0.58774,-29.41374779,-35.96875,-32.51250076,179.7749939,890,190,7.688084,0.50318,0.5749,0.030191515,0.03334,79.60166667,0.17,,,,18:54.1,21:48.6
Pvalb-IRES-Cre;Ai14-419911.04.01.01,905807519,181019,905807519,765808292,905759049,905759062,-60.98454079,71.87499851,0.03445622,-67.26874542,6.451517616,1.413513178,1.561288743,1.464333426,20.29583168,10.42092667,22.81875038,0.50344,20.42499924,0.60248,-50.5708313,10.42202,-60.92499924,0.52034,-51.58124924,0.60348,-50.45833206,10.4219,-56.14374924,0.50436,-51.5,0.60342,,,,,,,-25.84583282,-35.99374771,-28.48749924,248.0833282,550,270,10.42058,0.50314,0.60214,0.004771568,0.0333,20.00625,0.657943925,,,,20:35.8,38:09.1
Pvalb-IRES-Cre;Ai14-419911.04.01.03,905590988,181019,905590988,765881445,905545131,905545141,-73.48850505,186.0937178,0.045853496,-88.25,19.08203342,3.883541133,3.014883334,4.24307509,22.64791679,2.789813333,13.05624962,0.50384,22.89999962,0.7442,-49.78541565,2.853613333,-38.78125,0.50628,-53.23125076,0.88922,-39.17499924,2.794446667,-38.73749924,0.5061,-39.09375,0.7488,-49.78541565,2.853613333,,,,,-35.88958359,-34.88124847,-37.51250076,57.29166794,810,50,2.789133333,0.50328,0.74352,0.101945011,0.05202,80.39090909,0.25,,,,09:47.6,09:47.6
Pvalb-IRES-Cre;Ai14-419911.04.01.02,905561048,181019,905561048,765853817,905539200,905539368,-70.33138445,38.59367222,0.053376988,-74.59999847,41.79545557,,1.594584806,1.49619411,,,14.23124981,0.50334,14.00624943,0.6082,,,-71,0.74316,-48.80624771,0.6093,,,-56.39374924,0.50462,-48.73749924,0.60922,,,,,,,,-37.8125,-28.78125,,950,450,,0.50306,0.60788,0.004442252,0.03948,18.68980392,0.682142857,,,,03:05.2,28:43.1
Pvalb-IRES-Cre;Ai14-419911.05.01.01,905807281,181019,905807281,765793664,905755353,905755366,-72.41701965,126.562506,0.004851345,-81.40000153,9.056607853,1.282080355,1.608334268,1.309041472,11.06458282,12.68085333,15.29374981,0.50336,9.024999619,0.56158,-57.14583206,12.68196667,-72.05625153,0.95046,-57.22499847,0.56274,-57.09375,12.68190667,-61.54999924,0.50448,-57.15625,0.56264,,,,,,,-30.6875,-46.17499924,-30.96249962,304.5833435,570,290,12.68044667,0.50304,0.5612,0.00800388,0.02052,14.15705882,0.859574468,,,,20:30.4,38:07.9
Pvalb-IRES-Cre;Ai14-419911.05.01.03,905788346,181019,905788346,765888079,905753448,905753433,-68.18338458,99.06253964,0.047342978,-75.50624847,9.150886485,1.185533422,1.482592855,1.194768519,16.65416527,13.85307333,28.296875,0.50326,16,1.3508,-54.11249924,13.85414,-67.68124771,0.93328,-54.4375,1.35176,-54.03541565,13.85406667,-58.59375,0.5041,-54.41249847,1.35174,,,,,,,-28.85833168,-46.109375,-27.36874962,333.875,560,320,13.85268,0.50294,1.35042,-0.009240008,0.00796,19.28177778,0.387931034,,,,12:49.0,06:37.2
Pvalb-IRES-Cre;Ai14-419911.05.01.02,905563898,181019,905563898,765859691,905538970,905539032,-67.85339991,78.28120887,0.067894317,-74.1875,7.342344614,4.440494647,1.555941297,1.393412964,-30.73124886,11.3718,26.7424984,0.503344,21.73124886,0.56372,-65.1875,16.55204,-67.65499878,0.80548,-50.14999771,0.56476,-39.3125,11.37416,-52.8912468,0.504264,-50.04999924,0.56462,,,,,,,-43.57500076,-39.04874802,-26.34375,271.875,740,330,11.37166,0.503044,0.56338,0.018503497,0.04736,44.74380952,0.458227848,,,,03:36.0,26:03.8
Htr3a-Cre_NO152;Pvalb-T2A-FlpO;Ai65-419991.06.01.01,905786907,181019,905786907,766195495,905754946,905754961,-74.30936432,89.07364309,0.042281386,-83.29999542,7.560231929,1.239755754,1.40954828,1.361250245,2.899305344,10.73698444,6.203749657,0.50331,7.643749714,0.50996,-70.25208282,10.73785333,-75.59500122,1.177902,-67.06874847,0.51074,-70.1611095,10.73777556,-70.81687927,0.504112,-66.95624542,0.51066,,,,,,,-46.20833206,-53.53374481,-48.78749847,255.9583282,420,270,10.73666889,0.503034,0.50964,0.003958163,0.00628,8.510638298,1.042857143,,,,11:53.2,11:53.2
Slc32a1-IRES-Cre;Ai14-422598.05.01.01,905828600,181019,905828600,766204354,905770931,905770969,-62.21961746,127.0000041,0.062244575,-75.43125153,8.094596342,3.603392135,2.493072736,3.925907709,33.17083359,7.661566667,32.828125,0.5035,34.50624847,0.66712,-45.87707901,7.669926667,-61.984375,0.73194,-45.93124771,0.67646,-43.65208054,7.665406667,-51.92812347,0.50858,-42.35625076,0.67028,-45.87708282,7.669926667,,,-45.93124771,0.67646,-24.56041718,-30.625,-24.83124924,179.0833282,670,190,7.661126667,0.50314,0.66668,0.000738687,0.04576,65.87571429,0.27,,,,30:52.4,37:37.9
Sst-IRES-Cre;Ai14-421489.03.01.01,905596207,181022,905596207,766674646,905547901,905547924,-73.92845383,239.843756,0.036356222,-95.19999695,17.08094396,0.947661052,1.631533065,1.517488096,16.20000076,7.89334,35.78749847,0.50394,27.05624962,0.60028,-39.74062347,7.89476,-73.6656189,0.95892,-45.97499847,0.60152,-39.734375,7.89475,-52.97499847,0.505,-45.94374847,0.60146,-37.13124847,7.10122,,,,,-21.68437386,-43.40937424,-27.49374962,184.875,520,90,7.89236,0.50347,0.5998,0.037750223,0.03652,28.17714286,0.206382979,,,,11:01.7,22:04.5
Sst-IRES-Cre;Ai14-421489.04.01.02,905580053,181022,905580053,766628128,905546526,905546551,-76.05053616,162.0313674,0.071940377,-88,17.40389582,1.535489023,1.751478705,1.74531759,16.01874924,10.37526667,16.35312462,0.50344,21.1875,0.62038,-50.45624924,10.37652667,-75.9156189,1.0816,-54.15625,0.62152,-50.39583206,10.37644667,-59.91562653,0.50472,-54.04375076,0.62142,-48.32187462,10.42059,,,,,-30.40833282,-41.61875153,-36.25624847,246.9166718,850,150,10.37484667,0.50309,0.62,0.082684808,0.05514,54.62285714,0.185,,,,08:13.1,21:42.6
Sst-IRES-Cre;Ai14-421489.04.01.01,905591420,181022,905591420,766591503,905545209,905545216,-77.22161388,167.4999297,0.030421851,-90.09999847,10.23756097,1.307287158,1.539075821,1.348401464,5.278749943,8.620516,14.36562538,0.50344,11.8125,0.5498,-59.04375076,8.622268,-77.578125,1.42001,-62.99374771,0.55124,-58.8912468,8.622068,-66.54374695,0.50471,-62.75,0.551,,,,,,,-31.89999962,-46.31874847,-34.96875,203.0749969,470,130,8.620092,0.5031,0.54942,0.003077294,0.01318,14.701,1.143925234,,,,09:59.3,30:54.4
Sst-IRES-Cre;Ai14-421489.06.01.02,905579962,181022,905579962,766591236,905546102,905546114,-67.05474218,243.750006,0.095982343,-85.06874847,32.61511345,1.441167458,2.306909936,2.669655144,22.09583282,8.41676,36.83124924,0.50362,36.20000076,0.55496,-50.49374771,8.419193333,-66.83124542,1.18446,-56.81874847,0.55714,-50.36874771,8.41896,-58.10625076,0.50534,-56.70624924,0.55688,,,,,,,-28.15625,-44.06874847,-40.93124771,197.9583282,620,110,8.415993333,0.50308,0.55442,0.092834907,0.03228,65.76,0.125,,,,08:12.4,08:12.4
Sst-IRES-Cre;Ai14-421489.06.01.03,905589916,181022,905589916,766628006,905551952,905552089,-57.62078349,327.0313144,0.025787866,-80.90000153,50.73479704,1.40846808,2.810463395,2.885205475,14.7537508,7.790188,32.4055553,0.50318,41.30624771,0.56984,-47.79624939,7.792868,-61.13194275,0.530448889,-48.29999924,0.57198,-47.65999985,7.792596,-58.39305115,0.505075556,-48.16875076,0.57178,,,,,,,-25.62125015,-48.56041336,-35.95624924,182.2749939,220,50,7.789348,0.502726667,0.56934,,0.0224,,0.014285714,,,,09:33.8,31:31.1
Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420772.03.01.01,905589104,181022,905589104,766689751,905551472,905551677,-57.23697429,281.6741467,0.073391214,-83.44999695,18.08426352,1.392267764,2.796719807,2.749117509,-16.42499924,9.339,35.00312424,0.50333,28.33124924,0.63634,-63.40625,17.6229,-58.73905945,0.99142,-47.01250076,0.6473,-54.64374924,16.5097,-51.64687729,0.505515,-44.86874771,0.63896,,,,,,,-23.41874886,-42.63125229,-33.03749847,221,110,20,9.33824,0.502915,0.63584,0.036508399,0.009,57.21090909,0.074375,,,,09:27.8,31:24.3
Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420776.05.01.01,905581834,181022,905581834,766752186,905547571,905547586,-74.1159277,169.8436737,0.028714156,-88.16874695,10.53472944,2.669106825,3.274492707,3.731099314,30.24791527,5.90884,31.40625,0.50352,34.73125076,0.62508,-44.4770813,5.914886667,-74.03749847,1.54008,-45.33749771,0.64022,-43.73749924,5.9121,-54.47499847,0.50856,-43.25,0.62812,-44.70624924,5.87922,,,,,-26.13958168,-29.55624962,-30.26249886,135.2916718,550,100,5.908246667,0.50312,0.62458,0.099355583,0.02958,50.15,0.32,,,,08:24.2,21:45.6
Nos1-CreERT2;Ai14-421030.02.01.01,905601539,181022,905601539,766764831,905571919,905571938,-70.82033634,264.2187178,0.053235382,-92.46875,10.51288246,2.769271029,2.081153373,2.775232267,9.65625,3.018393333,4.84375,0.50376,11.75624943,0.85182,-57.4229126,3.029346667,-71.64374542,0.64542,-57.82500076,0.86198,-54.82500076,3.024013333,-66.15625,0.51012,-54.80624771,0.85672,-57.42291514,3.029346667,,,-57.82500076,0.86198,-31.66666603,-32.07500076,-32.01874924,63,380,70,3.017813333,0.50332,0.85122,0.003995173,0.02652,45.29809524,0.335,,,,18:40.2,22:04.3
Nos1-CreERT2;Ai14-421030.04.01.01,905601579,181022,905601579,766764888,905562792,905562919,-62.08721066,204.3750733,0.076490827,-76.13124847,37.03466708,2.80559329,1.982166701,2.824763666,38.23333359,2.8161,26.66874886,0.50372,40.08124924,0.706,-38.125,2.857266667,-62.68124771,1.56124,-41.41875076,0.70784,-37.96458435,2.81786,-48.18124771,0.50546,-41.39999771,0.70778,-38.04166667,2.871953333,,,,,-26.73958397,-30.66874886,-28.83749962,57.91666794,760,60,2.81558,0.50332,0.70548,0.124835692,0.0674,115.5285714,0.1,,,,18:40.9,21:57.6
Nos1-CreERT2;Ai14-421030.04.01.02,905601249,181022,905601249,766771157,905562498,905562514,-70.02337138,143.1249678,0.05542659,-79.91874695,14.73824576,,1.840040372,1.665588002,,,29.58124924,0.50352,24.625,0.52078,,,-70.52500153,0.74848,-56.22499847,0.5221,,,-60.76250076,0.50468,-56.11874771,0.52194,,,,,,,,-41.89999771,-29.63749886,,680,390,,0.50316,0.5204,-0.004618666,0.00942,16.516,0.375,,,,18:26.3,21:42.0
Nos1-CreERT2;Ai14-421030.05.01.02,905601385,181022,905601385,766774703,905563004,905563053,-70.10368093,123.1250763,0.042494945,-80.02500153,7.988471703,3.393636085,2.400850113,3.71934806,13.65625,4.86486,12.703125,0.50357,20.1875,0.7902,-57.06457901,4.8795,-70.0562439,0.62237,-55.90625,0.80224,-54.56457901,4.872173333,-63.54999924,0.51254,-54.20000076,0.79754,-57.06458282,4.8795,,,-55.90625,0.80224,-40.14999771,-29.72499847,-34.07500076,109.1666641,670,130,4.864233333,0.50314,0.78958,0.005662331,0.03628,90.754,0.047833066,,,,18:35.0,22:03.4
Nos1-CreERT2;Ai14-421030.05.01.01,905601414,181022,905601414,766774177,905561348,905561356,-73.37054443,100.6250381,0.004797489,-81.46250153,5.673642106,1.479614785,1.76508869,1.492649652,21.61249733,9.157246667,23.03750038,0.50348,23.9375,0.63102,-48.8125,9.159293333,-73.21250153,0.8332,-50.125,0.63298,-48.56458664,9.158806667,-56.78125,0.50558,-49.79999924,0.63252,,,,,,,-21.75,-32.5,-20.54374886,216.4583282,710,220,9.15684,0.50312,0.6306,0.002685273,0.0446,23.494,0.768103448,,,,18:36.8,22:04.2
Chrna2-Cre_OE25;Vip-IRES-FlpO;Ai65-420778.03.01.02,905605343,181023,905605343,767251829,905567602,905567623,-64.18929945,249.6875823,0.044189222,-82.25624847,19.8743874,2.720814392,3.124223207,3.122096593,27.50468826,1.420115,30.63214302,0.503488571,34.38750076,0.60366,-71.50624847,16.960705,-65.53303528,1.227497143,-47.31874847,0.6065,-49.56406403,1.422975,-51.49197006,0.506194286,-47.29375076,0.60622,,,,,,,-36.80937576,-39.12678146,-36.16249847,23.0625,310,30,1.41946,0.502957143,0.60304,0.15921288,0.02946,33.54,0.043939394,,,,19:34.9,22:01.3
Nos1-CreERT2;Ai14-421031.04.01.01,905808450,181023,905808450,767241070,905758793,905758811,-73.33995565,291.406244,0.047744401,-95.78749847,35.01427985,1.413778201,1.830975325,1.818562408,16.18333435,9.430826667,21.22500038,0.50346,20.42499924,0.64294,-52.03333664,9.43248,-74.03749847,0.90264,-55.46249771,0.64444,-51.94791794,9.432326667,-59.23125076,0.5048,-55.38750076,0.64432,,,,,,,-28.32291603,-43.11874771,-36.45000076,223.3333282,670,50,9.430326667,0.50306,0.64252,0.069332374,0.0461,35.435,0.1169279,,,,20:48.5,01:28.7
Nos1-CreERT2;Ai14-421031.04.01.03,905601838,181023,905601838,767304980,905562904,905562933,-54.54679192,121.5624809,0.077652425,-65.35624695,17.70851682,1.345752352,1.83350818,1.66911758,17.10000038,12.81452667,16.41874886,0.503533333,20.72500038,0.56514,-32.23333359,12.81644667,-56.23958206,1.320493333,-45.09999847,0.56658,-32.08333206,12.81619333,-47.82500076,0.505206667,-45.01250076,0.56642,,,,,,,-13.04166698,-31.83958244,-28.875,307.9166565,460,150,12.81398667,0.503153333,0.56472,-0.428035379,0.02716,37.31,0.035344828,,,,18:47.2,21:51.4
Nos1-CreERT2;Ai14-421031.04.01.02,905601277,181023,905601277,767257549,905562423,905562434,-71.89796352,176.562503,0.050897311,-86.63749695,12.76378518,3.927963639,2.365528964,3.947368929,17.47499847,5.405666667,17.33437347,0.503335,11.84375,0.80228,-51.41666794,5.418373333,-72.578125,0.88985,-49.875,0.8215,-48.56041336,5.409913333,-60.42031097,0.509145,-45.18124771,0.80752,-51.4166654,5.418373333,,,-49.875,0.8215,-33.37291336,-34.09531021,-31.65625,122.7083359,590,120,5.405153333,0.50294,0.8017,0.004729403,0.0364,60.37866667,0.315,,,,18:27.4,21:40.1
Nos1-CreERT2;Ai14-421031.05.01.01,905788182,181023,905788182,767343510,905753577,905753581,-74.09596676,144.3750411,0.02453276,-84.875,8.290461915,,1.90038738,1.791259959,,,9.956249237,0.50348,11.51875019,0.5117,,,-73.89687347,1.11586,-53.28125,0.51316,,,-60.19062424,0.50555,-53.20624924,0.51296,,,,,,,,-38.80625153,-33.75624847,,570,280,,0.50314,0.51132,0.021134443,0.00782,12.07733333,0.414953271,,,,12:43.3,06:26.1
Slc17a7-IRES2-Cre;Ai14-419657.04.01.01,,181023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sst-IRES-Cre;Ai14-421493.04.01.01,905828246,181025,905828246,768796864,905771272,905771294,-54.84226778,159.3749076,0.046391856,-65.17499542,36.18649749,,2.306840642,2.139248269,,,32.72929633,0.503085,32.39999771,0.52496,,,-57.95703101,0.504785,-57.07500076,0.52654,,,-57.72929645,0.50452375,-57,0.52636,,,,,,,,-41.70156169,-38.29999924,,240,70,,0.5027125,0.52456,,0.0095,,0.014655172,,,,30:38.1,36:56.7
Pvalb-IRES-Cre;Ai14-422365.05.01.01,905493279,181029,905493279,769765549,905462084,905462136,-60.00551376,76.87498629,0.011108624,-74.79999542,5.980024443,1.560739226,1.762429287,1.740050437,35.26250076,16.46434,40.921875,0.5034,20.1875,0.58992,-33.78749847,16.46584,-58.015625,0.976385,-46.03125,0.59178,-33.54999924,16.46554,-42.109375,0.50518,-45.79999924,0.59118,,,,,,,-10.43124962,-24.19843674,-26.10624886,399.125,840,340,16.46396,0.5031,0.58956,0.036420955,0.15196,38.552,0.463636364,,,,45:11.0,29:39.9
Sst-IRES-Cre;Ai14-422072.02.01.01,905809882,181029,905809882,769968202,905768888,905768910,-71.91581039,183.7783754,0.273227036,-84.79374695,18.96317518,1.253927938,2.358469003,2.463618206,14.15178585,11.67454286,28.96249962,0.5036,30.90625,0.59488,-44.94464111,11.67665714,-72.20624542,0.73686,-52.14374924,0.74654,-44.87231827,11.67652571,-52.31874847,0.50526,-49.41875076,0.59656,-43.97291565,10.95067333,,,,,-26.33392715,-44.84999847,-38.38750076,279.4285583,760,90,11.67369429,0.5031,0.5944,0.409284952,0.03398,37.48,0.038888889,,,,21:25.5,36:58.1
Sst-IRES-Cre;Ai14-422072.02.01.02,905808612,181029,905808612,769988665,905757800,905757818,-66.05407545,214.5311385,0.046842538,-81.35624695,12.21659706,4.133275733,1.725490715,1.339018064,-0.085416794,10.17695333,23.14999962,0.50332,11.89999962,0.54426,-34.10416794,10.17834667,-66.09687805,0.81877,-43.73125076,0.5458,-34.02083206,10.17799333,-51.08750153,0.50453,-43.66875076,0.54566,,,,,,,-20.58333397,-36.39374924,-19.89374924,241.9583282,460,200,10.17648667,0.50298,0.54382,0.002966365,0.01096,15.11538462,0.886915888,,,,20:49.5,37:30.3
Sst-IRES-Cre;Ai14-421751.04.01.01,905807017,181030,905807017,770216620,905757393,905757424,-61.14936876,216.8750763,0.051088594,-76.40000153,22.02685779,1.946345544,2.112724362,2.308010888,21.86041451,5.043833333,21.4375,0.50346,23.80624962,0.58196,-46.86666489,5.063733333,-62.43124771,0.76396,-46.53749847,0.60174,-42.71249771,5.045286667,-51.5,0.50508,-45.28125,0.58344,-46.86666489,5.063733333,,,,,-29.47499847,-37.71875,-35.13750076,113.6666641,540,80,5.04334,0.50308,0.58154,0.115597683,0.02856,40.3,0.065,,,,20:22.5,06:12.7
Sst-IRES-Cre;Ai14-421751.04.01.03,905546121,181030,905546121,770249517,905515838,905516197,-61.69061661,346.9035327,0.140083447,-88.03125,31.50421715,1.90159429,1.943079375,2.020328591,27.41041565,1.546933333,27.140625,0.503454,31.3125,0.63542,-55.08333206,1.569146667,-62.19312668,1.01955,-53.81874847,0.65208,-54.13749695,1.54828,-56.31624947,0.504778,-53.4375,0.63672,-55.08333333,1.569146667,,,,,-37.83749771,-40.27000046,-37.89374924,26.20833397,360,30,1.546466667,0.503032,0.63496,0.008639228,0.02636,40.24,0.522931034,,,,58:01.5,35:57.4
Sst-IRES-Cre;Ai14-421751.04.01.02,905496551,181030,905496551,770238038,905459854,905459867,-74.94892467,171.2499559,0.021335961,-88.11249542,11.54952513,1.242815331,1.550922757,1.589163512,16.5625,8.94136,27.48749924,0.50354,23.58749962,0.51556,-55.25416565,8.942773333,-75.5625,0.72558,-59.08749771,0.51678,-55.15833664,8.94266,-62.46249771,0.50462,-58.95624924,0.51666,,,,,,,-24.63124847,-41.58749771,-36.63750076,211.0833282,520,200,8.94096,0.5032,0.51522,-0.000383827,0.01018,8.010894309,1.871428571,,,,46:33.1,29:30.4
Sst-IRES-Cre;Ai14-422067.03.01.01,905848273,181101,905848273,771995268,905791934,905791953,-81.69100952,218.5340524,0.031546082,-100.2937469,27.87431723,2.307149481,2.277646374,2.429588591,15.47291565,4.1574,13.82187462,0.50346,16.35624886,0.58824,-60.57916641,4.176533333,-81.78749847,1.04117,-61.81874847,0.58978,-59.27083206,4.158713333,-66.33437347,0.50491,-61.70000076,0.58962,-60.57916641,4.176533333,,,,,-49.63541794,-54.02499771,-53.36874771,91.5,560,80,4.156966667,0.50308,0.58782,0.165545853,0.02872,33.57,0.115,,,,41:24.7,00:24.2
Pvalb-IRES-Cre;Ai14-422368.05.01.01,905828431,181101,905828431,772000472,905781070,905781078,-68.87708521,64.17186558,0.056971062,-77.35624695,4.971110251,,1.394070124,1.273621198,,,33.80624771,0.50342,27.69999886,0.58406,,,-70.29999542,0.59306,-48.45000076,0.58488,,,-55.03125,0.50414,-48.39374924,0.58484,,,,,,,,-36.30624771,-24.39999962,,890,410,,0.50314,0.58374,0.006451476,0.04018,28.68322581,0.819642857,,,,30:44.7,36:59.5
