date,sample_id,Data,postPatch,percent_cdna_longer_than_400bp,amplified_quantity_ng,Genes.Detected.CPM,Tree_call,marker_sum_norm_label,Total_time,Total_time_min,Total_time_bins
180314,P1S4_180314_001_A01,Production,nucleus_present,0.5760000000000001,6.7593970489999995,5039,Core,0.912918431049957,435.0,7.25,5-10
180314,P2S4_180314_055_A01,Production,nucleus_present,0.522,14.44828607,7910,PoorQ,0.52832516498544,1022.0,17.033333333333335,15-20
180315,P1S4_180315_003_A01,Production,nucleus_present,0.635,13.66747021,7453,Core,0.914184778559759,289.0,4.816666666666666,0-5
180315,PAS4_180315_452_A01,Production,nucleus_present,0.494,7.9255797370000005,6821,I1,0.688702392708496,531.0,8.85,5-10
180315,P2S4_180315_052_A01,Production,nucleus_absent,0.244,10.01385491,2415,PoorQ,0.187158315646585,1350.0,22.5,20-25
180315,P2S4_180315_051_A01,Production,nucleus_absent,0.508,27.45455248,7705,Core,0.9069993414780821,1154.0,19.233333333333334,15-20
180315,PBS4_180315_502_A01,Production,nucleus_absent,0.263,8.592097371,2012,PoorQ,0.40082667202685995,1146.0,19.1,15-20
180315,P1S4_180315_002_A01,Production,nucleus_absent,0.402,6.828373974,3486,PoorQ,0.417133315196933,1028.0,17.133333333333333,15-20
180315,PAS4_180315_453_A01,Production,nucleus_present,0.5429999999999999,3.984798174,2366,PoorQ,0.13907780294607,734.0,12.233333333333333,10-15
180315,P1S4_180315_001_A01,Production,nucleus_absent,0.46299999999999997,5.161449276,2550,PoorQ,0.190491516913809,305.0,5.083333333333333,5-10
180315,PAS4_180315_451_A01,Production,nucleus_present,0.375,30.61246018,9995,Core,0.832412397225087,868.0,14.466666666666667,10-15
180315,PBS4_180315_501_A01,Production,nucleus_absent,0.374,9.232816629,3671,PoorQ,0.25177544427923804,1000.0,16.666666666666668,15-20
180316,PAS4_180316_451_A01,Production,nucleus_present,0.54,12.60772773,7934,I2,0.792393199415818,532.0,8.866666666666667,5-10
180316,P1S4_180316_001_A01,Production,nucleus_absent,0.406,3.8271407660000003,2821,PoorQ,0.302737540710935,295.0,4.916666666666667,0-5
180316,P8S4_180316_353_A01,Production,nucleus_present,0.6509999999999999,16.92885957,8553,I1,1.03736972429662,804.0,13.4,10-15
180316,PBS4_180316_503_A01,Production,nucleus_present,0.695,8.933608549,6154,PoorQ,0.592150783334224,616.0,10.266666666666667,10-15
180316,P9S4_180316_401_A01,Production,nucleus_present,0.28800000000000003,17.59757419,3023,PoorQ,0.296041517677182,541.0,9.016666666666667,5-10
180316,P8S4_180316_351_A01,Production,nucleus_present,0.705,31.64777063,9777,Core,0.994609694639248,709.0,11.816666666666666,10-15
180316,PBS4_180316_501_A01,Production,nucleus_present,0.632,21.78904831,8557,Core,0.954962446736252,1101.0,18.35,15-20
180316,PBS4_180316_502_A01,Production,nucleus_absent,0.589,13.37947888,7547,PoorQ,0.363282821650399,1138.0,18.966666666666665,15-20
180316,P9S4_180316_402_A01,Production,nucleus_absent,0.341,18.03963132,4660,PoorQ,0.45220583385440505,745.0,12.416666666666666,10-15
180316,P8S4_180316_352_A01,Production,nucleus_absent,0.268,19.11031725,4864,PoorQ,0.41868540257672,713.0,11.883333333333333,10-15
180316,P8S4_180316_355_A01,Production,nucleus_present,0.574,23.05520676,8811,PoorQ,0.918634206655723,930.0,15.5,15-20
180316,P8S4_180316_356_A01,Production,nucleus_present,0.48,17.76985791,8897,I2,0.781788667581809,605.0,10.083333333333334,10-15
180316,P9S4_180316_403_A01,Production,nucleus_present,0.439,7.410684327999999,3944,PoorQ,0.302456397364878,677.0,11.283333333333333,10-15
180316,P8S4_180316_357_A01,Production,nucleus_absent,0.47600000000000003,5.106262157,2857,PoorQ,0.29220230501936895,619.0,10.316666666666666,10-15
180316,PAS4_180316_452_A01,Production,nucleus_absent,0.426,1.862849756,1854,PoorQ,0.366592953646485,908.0,15.133333333333333,15-20
180316,P1S4_180316_002_A01,Production,nucleus_present,0.73,14.68477112,8971,I1,0.904499367138741,383.0,6.383333333333334,5-10
180316,P1S4_180316_003_A01,Production,nucleus_absent,0.564,14.44370978,6586,PoorQ,0.28887982460033,907.0,15.116666666666667,15-20
180316,P8S4_180316_354_A01,Production,nucleus_present,0.733,23.85648137,10313,Core,1.08824733887285,602.0,10.033333333333333,10-15
180319,P8S4_180319_354_A01,Production,nucleus_present,0.738,26.30575739,10975,I1,0.8396133806211509,655.0,10.916666666666666,10-15
180319,P9S4_180319_401_A01,Production,nucleus_present,0.599,24.15096053,8959,Core,0.937825181966035,660.0,11.0,10-15
180319,PBS4_180319_503_A01,Production,nucleus_absent,0.45399999999999996,11.50181563,5629,PoorQ,0.33228116185247397,1513.0,25.216666666666665,25-30
180319,P8S4_180319_351_A01,Production,nucleus_present,0.509,12.69565261,6866,PoorQ,0.4221493760761911,519.0,8.65,5-10
180319,PBS4_180319_502_A01,Production,nucleus_absent,0.302,8.793544544,3207,PoorQ,0.303259715140323,1212.0,20.2,20-25
180319,P8S4_180319_356_A01,Production,nucleus_present,0.436,18.39686418,8536,Core,0.7950719309585029,805.0,13.416666666666666,10-15
180319,PBS4_180319_501_A01,Production,nucleus_present,0.524,8.97892417,7267,PoorQ,0.7894516654717,509.0,8.483333333333333,5-10
180319,P8S4_180319_355_A01,Production,nucleus_present,0.5920000000000001,16.15478396,8909,I1,0.943208661914362,778.0,12.966666666666667,10-15
180319,P1S4_180319_003_A01,Production,nucleus_absent,0.384,3.0488005719999998,3295,PoorQ,0.23265687441290803,787.0,13.116666666666667,10-15
180319,P9S4_180319_405_A01,Production,nucleus_present,0.387,14.49418826,8608,Core,0.5125899639074579,366.0,6.1,5-10
180319,P1S4_180319_002_A01,Production,nucleus_present,0.5870000000000001,14.03406668,7917,I2,0.869347988469565,320.0,5.333333333333333,5-10
180319,PBS4_180319_505_A01,Production,nucleus_absent,0.483,2.6911912860000005,4083,PoorQ,0.37441464898005106,1025.0,17.083333333333332,15-20
180319,PAS4_180319_454_A01,Production,nucleus_present,0.4,9.153670511,8138,I2,0.889806047907252,632.0,10.533333333333333,10-15
180319,PAS4_180319_455_A01,Production,nucleus_present,0.299,18.02927543,7827,Core,0.7157739165632909,475.0,7.916666666666667,5-10
180319,P9S4_180319_404_A01,Production,nucleus_present,0.43799999999999994,26.16563595,10302,Core,0.8507480126618711,525.0,8.75,5-10
180319,P9S4_180319_402_A01,Production,nucleus_absent,0.35600000000000004,10.30327536,3753,PoorQ,0.378181846958771,586.0,9.766666666666667,5-10
180319,P8S4_180319_358_A01,Production,nucleus_present,0.637,19.55926903,9096,Core,0.982193714338208,366.0,6.1,5-10
180319,P9S4_180319_406_A01,Production,nucleus_present,0.64,20.13229903,10332,Core,1.01795868879428,659.0,10.983333333333333,10-15
180319,P9S4_180319_403_A01,Production,nucleus_present,0.541,20.23474846,8463,Core,0.9084975148437678,614.0,10.233333333333333,10-15
180319,PAS4_180319_452_A01,Production,nucleus_present,0.447,19.10725842,6657,PoorQ,0.45592846137286497,517.0,8.616666666666667,5-10
180319,PBS4_180319_504_A01,Production,nucleus_present,0.69,15.06135753,9442,Core,1.16441471531464,1066.0,17.766666666666666,15-20
180319,P8S4_180319_353_A01,Production,nucleus_present,0.7,18.72235302,8782,Core,1.06435041168586,747.0,12.45,10-15
180319,PAS4_180319_451_A01,Production,nucleus_absent,0.37799999999999995,4.59566473,2650,PoorQ,0.23676081791131304,577.0,9.616666666666667,5-10
180319,P1S4_180319_005_A01,Production,nucleus_present,0.642,14.21348725,8599,Core,0.9408878753518879,421.0,7.016666666666667,5-10
180319,P1S4_180319_001_A01,Production,nucleus_present,0.674,13.77556325,8417,Core,0.9583072411883271,810.0,13.5,10-15
180319,P8S4_180319_357_A01,Production,nucleus_absent,0.33899999999999997,7.575413873,2592,PoorQ,0.314602011577143,661.0,11.016666666666667,10-15
180319,P8S4_180319_352_A01,Production,nucleus_present,0.631,16.46091486,9389,PoorQ,0.802485373850807,469.0,7.816666666666666,5-10
180319,P1S4_180319_004_A01,Production,nucleus_present,0.643,9.264123551,8090,Core,0.948348595887533,336.0,5.6,5-10
180319,PAS4_180319_453_A01,Production,nucleus_present,0.496,18.17987504,9101,I2,0.7561393903967599,1116.0,18.6,15-20
180320,P1S4_180320_001_A01,Production,nucleus_present,0.645,8.849508878,8687,I2,1.0917765620309399,365.0,6.083333333333333,5-10
180320,PAS4_180320_452_A01,Production,nucleus_present,0.58,2.80573204,2874,PoorQ,0.36856205941002895,1049.0,17.483333333333334,15-20
180320,P2S4_180320_053_A01,Production,nucleus_absent,0.34700000000000003,9.907557147,3092,PoorQ,0.23653086182811,1220.0,20.333333333333332,20-25
180320,P8S4_180320_355_A01,Production,nucleus_present,0.518,12.96092611,8239,I1,0.7752916174536291,396.0,6.6,5-10
180320,P9S4_180320_402_A01,Production,nucleus_present,0.644,16.77232325,9868,Core,0.9576877833083279,616.0,10.266666666666667,10-15
180320,P1S4_180320_003_A01,Production,nucleus_absent,0.49700000000000005,4.028536863,3485,PoorQ,0.27676371889699897,366.0,6.1,5-10
180320,P8S4_180320_351_A01,Production,nucleus_present,0.64,18.14291263,9928,Core,0.942860018326891,442.0,7.366666666666666,5-10
180320,P9S4_180320_407_A01,Production,nucleus_present,0.757,24.44601501,10385,Core,0.7147823281638961,608.0,10.133333333333333,10-15
180320,P8S4_180320_354_A01,Production,nucleus_present,0.693,14.73856611,9889,Core,0.944838874419522,677.0,11.283333333333333,10-15
180320,P8S4_180320_356_A01,Production,nucleus_present,0.5539999999999999,9.426686555,7433,Core,1.23498609926114,523.0,8.716666666666667,5-10
180320,PAS4_180320_451_A01,Production,nucleus_present,0.405,3.270432534,4171,I1,0.649586542935453,631.0,10.516666666666667,10-15
180320,P9S4_180320_401_A01,Production,nucleus_present,0.525,24.78104743,10226,Core,0.9941768069709541,854.0,14.233333333333333,10-15
180320,P9S4_180320_404_A01,Production,nucleus_present,0.688,12.26928937,9473,Core,0.851083759475287,588.0,9.8,5-10
180320,P9S4_180320_406_A01,Production,nucleus_present,0.529,16.7479941,9305,Core,0.853496612892489,560.0,9.333333333333334,5-10
180320,PBS4_180320_502_A01,Production,nucleus_present,0.44299999999999995,2.362175859,2926,PoorQ,0.350746149005353,986.0,16.433333333333334,15-20
180320,P1S4_180320_004_A01,Production,nucleus_present,0.609,12.28123001,9431,I1,0.915713612710141,782.0,13.033333333333333,10-15
180320,P9S4_180320_405_A01,Production,nucleus_present,0.545,15.93720572,8436,PoorQ,1.30664989002096,369.0,6.15,5-10
180320,P8S4_180320_353_A01,Production,nucleus_present,0.62,20.60190304,10428,Core,1.07546645504729,462.0,7.7,5-10
180320,P2S4_180320_051_A01,Production,nucleus_present,0.574,14.657186300000001,8378,I1,0.853126066776652,1084.0,18.066666666666666,15-20
180320,PBS4_180320_503_A01,Production,nucleus_absent,0.604,6.001190864,6101,PoorQ,0.366098438906558,1366.0,22.766666666666666,20-25
180320,P2S4_180320_052_A01,Production,nucleus_present,0.584,22.39261751,9391,I1,1.0053403776482401,1096.0,18.266666666666666,15-20
180320,P9S4_180320_403_A01,Production,nucleus_present,0.7090000000000001,26.48565892,11910,PoorQ,0.868724343353432,517.0,8.616666666666667,5-10
180320,P8S4_180320_352_A01,Production,nucleus_present,0.5579999999999999,19.60140765,7860,I2,0.8196786535411771,787.0,13.116666666666667,10-15
180320,P1S4_180320_002_A01,Production,nucleus_absent,0.45,3.1842804460000003,3209,PoorQ,0.19713905105982502,861.0,14.35,10-15
180320,PBS4_180320_501_A01,Production,nucleus_absent,0.359,7.652350516,3861,PoorQ,0.229229791951399,1310.0,21.833333333333332,20-25
180321,P2S4_180321_052_A01,Production,nucleus_absent,0.619,12.214141999999999,6656,PoorQ,0.103046364461071,1065.0,17.75,15-20
180321,P8S4_180321_351_A01,Production,nucleus_present,0.593,3.625371033,5055,PoorQ,0.626184978294785,516.0,8.6,5-10
180321,P8S4_180321_355_A01,Production,nucleus_absent,0.499,4.633423428,2288,PoorQ,0.307773770527808,724.0,12.066666666666666,10-15
180321,P8S4_180321_352_A01,Production,nucleus_absent,0.527,3.1892750760000004,3365,PoorQ,0.203553587757617,747.0,12.45,10-15
180321,PBS4_180321_502_A01,Production,nucleus_absent,0.583,11.63533845,7826,PoorQ,0.47729142399583296,1406.0,23.433333333333334,20-25
180321,PAS4_180321_452_A01,Production,nucleus_absent,0.51,1.28121439,1926,PoorQ,0.19976371476638197,381.0,6.35,5-10
180321,P8S4_180321_354_A01,Production,nucleus_present,0.537,13.81150624,8875,Core,0.89587093703776,792.0,13.2,10-15
180321,PAS4_180321_453_A01,Production,nucleus_present,0.406,7.93716225,6798,Core,0.92771852771008,391.0,6.516666666666667,5-10
180321,P2S4_180321_053_A01,Production,nucleus_present,0.768,5.575119717000001,6815,Core,0.7747428124377801,874.0,14.566666666666666,10-15
180321,P2S4_180321_051_A01,Production,nucleus_absent,0.569,3.8445551069999997,2833,PoorQ,0.303226265039312,682.0,11.366666666666667,10-15
180321,P8S4_180321_353_A01,Production,nucleus_absent,0.505,4.886133545,4220,PoorQ,0.424091057970836,534.0,8.9,5-10
180323,PAS4_180323_451_A01,Production,nucleus_present,0.341,12.19519629,7998,Core,0.79429241479176,584.0,9.733333333333333,5-10
180323,P2S4_180323_055_A01,Production,nucleus_present,0.599,11.18952719,8813,Core,0.8065715188267479,1409.0,23.483333333333334,20-25
180323,P2S4_180323_051_A01,Production,nucleus_present,0.569,4.256709002,5156,PoorQ,0.9848591287873728,1018.0,16.966666666666665,15-20
180323,P2S4_180323_053_A01,Production,nucleus_present,0.67,8.69990988,8605,I1,0.807712318246504,967.0,16.116666666666667,15-20
180323,P2S4_180323_052_A01,Production,nucleus_present,0.545,12.39892214,8087,Core,1.02794344257039,1168.0,19.466666666666665,15-20
180323,P1S4_180323_001_A01,Production,nucleus_present,0.485,3.427257017,3986,PoorQ,0.46001610272544896,1121.0,18.683333333333334,15-20
180323,P1S4_180323_002_A01,Production,nucleus_absent,0.478,1.900860574,2541,PoorQ,0.248511498967818,333.0,5.55,5-10
180323,PAS4_180323_452_A01,Production,nucleus_absent,0.386,3.471416762,3984,PoorQ,0.24090576545085501,607.0,10.116666666666667,10-15
180323,P2S4_180323_054_A01,Production,nucleus_present,0.381,6.450269185,4798,Core,0.537764791757996,1066.0,17.766666666666666,15-20
180327,PBS4_180327_501_A01,Production,nucleus_present,0.7,12.42584813,8362,I1,1.03537529531466,1069.0,17.816666666666666,15-20
180327,P9S4_180327_401_A01,Production,nucleus_present,0.544,15.75208592,7642,I1,1.12345266387153,625.0,10.416666666666666,10-15
180327,PAS4_180327_452_A01,Production,nucleus_present,0.304,10.07118294,8364,Core,0.709598792307637,629.0,10.483333333333333,10-15
180327,PBS4_180327_503_A01,Production,nucleus_present,0.675,16.68455613,11934,I2,0.730761522649942,937.0,15.616666666666667,15-20
180327,PBS4_180327_502_A01,Production,nucleus_present,0.6,43.24095999,10527,I2,1.09603673132506,1013.0,16.883333333333333,15-20
180327,PAS4_180327_453_A01,Production,nucleus_present,0.271,6.985824823,1876,PoorQ,0.11295485076836201,601.0,10.016666666666667,10-15
180327,P1S4_180327_002_A01,Production,nucleus_present,0.551,9.125888964,7681,Core,0.927395428386111,288.0,4.8,0-5
180327,P1S4_180327_004_A01,Production,nucleus_absent,0.5770000000000001,1.7763796219999999,2888,PoorQ,0.3513873177178,316.0,5.266666666666667,5-10
180327,P8S4_180327_353_A01,Production,nucleus_present,0.735,21.04466666,9524,I1,1.04972318456882,337.0,5.616666666666666,5-10
180327,P2S4_180327_051_A01,Production,nucleus_present,2.115,0.012398600000000001,77,PoorQ,0.0,1071.0,17.85,15-20
180327,PBS4_180327_504_A01,Production,nucleus_absent,0.769,17.56427337,9931,Core,1.02294356060791,1041.0,17.35,15-20
180327,P8S4_180327_352_A01,Production,nucleus_present,0.6679999999999999,18.04451025,9827,Core,0.8356120773403231,565.0,9.416666666666666,5-10
180327,P1S4_180327_001_A01,Production,nucleus_present,0.45399999999999996,7.140560234,6536,I2,0.836134329444109,925.0,15.416666666666666,15-20
180327,P8S4_180327_351_A01,Production,nucleus_absent,0.431,9.981867635,5452,PoorQ,0.38576484206852296,573.0,9.55,5-10
180327,P1S4_180327_003_A01,Production,nucleus_present,0.506,13.121825199999998,8071,I2,1.1951561187748703,807.0,13.45,10-15
180327,P2S4_180327_052_A01,Production,nucleus_present,0.523,16.86545779,8874,PoorQ,0.88610217848109,1070.0,17.833333333333332,15-20
180327,P1S4_180327_005_A01,Production,nucleus_present,0.664,6.936300847,7581,Core,0.902261493959265,807.0,13.45,10-15
180328,PAS4_180328_455_A01,Production,nucleus_present,0.521,6.531127712999999,6593,PoorQ,0.884955827638566,597.0,9.95,5-10
180328,PAS4_180328_451_A01,Production,nucleus_present,0.41,11.23936649,6680,I1,0.976370079492727,409.0,6.816666666666666,5-10
180328,P2S4_180328_055_A01,Production,nucleus_present,0.331,12.85290874,6537,I3,0.6384979720490289,935.0,15.583333333333334,15-20
180328,P8S4_180328_351_A01,Production,nucleus_present,0.722,13.66194228,7999,Core,1.2649228831291799,415.0,6.916666666666667,5-10
180328,P2S4_180328_053_A01,Production,nucleus_present,0.622,28.88155967,10690,Core,0.768826517794255,1157.0,19.283333333333335,15-20
180328,PAS4_180328_454_A01,Production,nucleus_present,0.564,6.086489505,7301,PoorQ,0.904385026797055,558.0,9.3,5-10
180328,PAS4_180328_452_A01,Production,nucleus_present,0.308,7.260648195,4188,I1,0.9161368648133009,545.0,9.083333333333334,5-10
180328,P8S4_180328_352_A01,Production,nucleus_absent,0.36200000000000004,6.045218612999999,3003,PoorQ,0.16582992009913,882.0,14.7,10-15
180328,P8S4_180328_354_A01,Production,nucleus_present,0.5329999999999999,24.59792575,10576,Core,0.8497209818474429,693.0,11.55,10-15
180328,PAS4_180328_453_A01,Production,nucleus_present,0.48100000000000004,12.00420989,8359,Core,0.712757880946585,403.0,6.716666666666667,5-10
180328,P2S4_180328_052_A01,Production,nucleus_present,0.733,33.80826779,11064,Core,0.8608513684634029,1259.0,20.983333333333334,20-25
180328,P2S4_180328_054_A01,Production,nucleus_present,0.596,19.41165985,9427,I1,0.942645927245812,937.0,15.616666666666667,15-20
180328,P8S4_180328_355_A01,Production,nucleus_absent,0.575,7.144826966,6760,Core,0.590905854941406,803.0,13.383333333333333,10-15
180328,P2S4_180328_056_A01,Production,nucleus_present,0.6709999999999999,14.32198462,7858,I2,0.947213455422527,1028.0,17.133333333333333,15-20
180328,P2S4_180328_051_A01,Production,nucleus_present,0.684,9.507667612,5478,Core,1.17012440242874,933.0,15.55,15-20
180328,P8S4_180328_353_A01,Production,nucleus_present,0.604,14.06410541,8370,Core,1.05376414079172,649.0,10.816666666666666,10-15
180328,PBS4_180328_501_A01,Production,nucleus_present,0.473,10.91824903,6617,I1,0.648753444858832,1174.0,19.566666666666666,15-20
180328,PBS4_180328_502_A01,Production,nucleus_present,0.593,12.140721300000001,7810,I1,0.995174154596803,1114.0,18.566666666666666,15-20
180330,P8S4_180330_353_A01,Production,nucleus_absent,0.47,6.133926217000001,3486,PoorQ,0.5006401860695511,558.0,9.3,5-10
180330,P1S4_180330_003_A01,Production,nucleus_present,0.733,16.03211966,9166,Core,1.00062569687131,853.0,14.216666666666667,10-15
180330,P8S4_180330_355_A01,Production,nucleus_present,0.8,9.472485993,8376,Core,1.1639550401816001,781.0,13.016666666666667,10-15
180330,PBS4_180330_501_A01,Production,nucleus_absent,0.442,7.8307692520000005,4797,PoorQ,0.541859965003087,920.0,15.333333333333334,15-20
180330,P8S4_180330_356_A01,Production,nucleus_present,0.7020000000000001,12.88528972,8796,Core,1.36599017558894,687.0,11.45,10-15
180330,P1S4_180330_001_A01,Production,nucleus_present,1.196,8.096933502,7214,Core,1.2367842809189,923.0,15.383333333333333,15-20
180330,P2S4_180330_051_A01,Production,nucleus_present,0.5720000000000001,12.69725306,8096,Core,0.745474135976837,965.0,16.083333333333332,15-20
180330,PBS4_180330_504_A01,Production,nucleus_present,0.266,12.26898142,7994,Core,0.786403681762555,1163.0,19.383333333333333,15-20
180330,PAS4_180330_451_A01,Production,nucleus_present,0.377,5.289972372,4889,PoorQ,0.802924314103078,425.0,7.083333333333333,5-10
180330,P8S4_180330_357_A01,Production,nucleus_present,0.746,12.41278894,8423,Core,0.9806264321343579,633.0,10.55,10-15
180330,P8S4_180330_354_A01,Production,nucleus_present,0.6940000000000001,8.936480966,7556,Core,0.99022573952059,504.0,8.4,5-10
180330,P8S4_180330_351_A01,Production,nucleus_present,0.6779999999999999,8.435064865,6699,I2,1.02423072844178,439.0,7.316666666666666,5-10
180330,PBS4_180330_503_A01,Production,nucleus_present,0.773,18.05935786,9323,I1,0.9840430452051391,1173.0,19.55,15-20
180330,P2S4_180330_054_A01,Production,nucleus_present,0.551,11.55353103,8630,I1,1.35579582249452,1291.0,21.516666666666666,20-25
180330,PBS4_180330_505_A01,Production,nucleus_absent,0.706,13.36143516,8642,Core,0.94376579544373,406.0,6.766666666666667,5-10
180330,P2S4_180330_052_A01,Production,nucleus_present,0.625,9.021422858,7183,I1,1.07195746478747,787.0,13.116666666666667,10-15
180330,PBS4_180330_502_A01,Production,nucleus_present,0.466,19.39136651,9150,Core,0.7673592135099809,1001.0,16.683333333333334,15-20
180330,P2S4_180330_055_A01,Production,nucleus_absent,0.763,20.39266779,10688,Core,1.25231526126095,997.0,16.616666666666667,15-20
180330,PAS4_180330_452_A01,Production,nucleus_present,0.39399999999999996,11.65597807,8452,PoorQ,0.742816182221859,427.0,7.116666666666666,5-10
180330,P2S4_180330_053_A01,Production,nucleus_absent,0.735,12.7783118,8859,PoorQ,1.2062602259629098,886.0,14.766666666666667,10-15
180330,P1S4_180330_002_A01,Production,nucleus_present,0.63,4.474774409,7085,Core,0.935322397146063,339.0,5.65,5-10
180330,P8S4_180330_352_A01,Production,nucleus_absent,0.552,4.141577299,4406,PoorQ,0.205902575652076,777.0,12.95,10-15
180402,PBS4_180402_503_A01,Production,nucleus_present,0.674,17.0380375,9405,Core,0.893411230140423,1126.0,18.766666666666666,15-20
180402,PBS4_180402_505_A01,Production,nucleus_present,0.6,15.23877497,8800,PoorQ,0.8491045072040441,1313.0,21.883333333333333,20-25
180402,P8S4_180402_355_A01,Production,nucleus_present,0.44,7.007288786,3732,PoorQ,0.2968836761072,507.0,8.45,5-10
180402,P8S4_180402_352_A01,Production,nucleus_absent,0.386,8.940133009,2824,PoorQ,0.205379864169169,663.0,11.05,10-15
180402,PAS4_180402_451_A01,Production,nucleus_present,0.488,4.801308505,4232,I1,0.5037916776454641,451.0,7.516666666666667,5-10
180402,P8S4_180402_354_A01,Production,nucleus_present,0.32,9.169518749,1668,PoorQ,0.0927253256813132,891.0,14.85,10-15
180402,P2S4_180402_051_A01,Production,nucleus_present,0.483,20.25214136,8578,Core,0.64960470618565,1046.0,17.433333333333334,15-20
180402,PBS4_180402_501_A01,Production,nucleus_absent,0.69,18.70403892,8641,I2,0.9514734823399329,575.0,9.583333333333334,5-10
180402,P8S4_180402_356_A01,Production,nucleus_absent,0.478,6.902855112999999,3869,PoorQ,0.4250252521994671,727.0,12.116666666666667,10-15
180402,P2S4_180402_054_A01,Production,nucleus_present,0.555,14.40909833,8219,Core,0.690631211635102,915.0,15.25,15-20
180402,P1S4_180402_003_A01,Production,nucleus_present,0.5920000000000001,5.575143193,6298,Core,0.6496678989874971,369.0,6.15,5-10
180402,P8S4_180402_353_A01,Production,nucleus_present,0.479,12.50638222,8048,Core,0.8564831927731501,594.0,9.9,5-10
180402,P1S4_180402_002_A01,Production,nucleus_present,0.696,15.78048733,9614,Core,0.9673196644902791,847.0,14.116666666666667,10-15
180402,P9S4_180402_402_A01,Production,nucleus_present,0.682,26.50186059,10786,I1,0.8754614004426171,542.0,9.033333333333333,5-10
180402,PBS4_180402_502_A01,Production,nucleus_absent,0.531,11.91008327,7757,Core,0.8171811737509631,375.0,6.25,5-10
180402,P2S4_180402_053_A01,Production,nucleus_present,0.23,10.31727082,2757,PoorQ,0.23731463015328302,1171.0,19.516666666666666,15-20
180402,PBS4_180402_506_A01,Production,nucleus_absent,0.419,7.023970031,3867,PoorQ,0.439738096990622,1007.0,16.783333333333335,15-20
180402,P9S4_180402_404_A01,Production,nucleus_absent,0.537,8.95375497,6398,PoorQ,0.42697553087054996,575.0,9.583333333333334,5-10
180402,P8S4_180402_351_A01,Production,nucleus_absent,0.44799999999999995,7.056843357000001,3343,PoorQ,0.11887285934900801,810.0,13.5,10-15
180402,P2S4_180402_052_A01,Production,nucleus_present,0.66,21.79282574,9350,Core,0.654577608562005,358.0,5.966666666666667,5-10
180402,P9S4_180402_401_A01,Production,nucleus_present,0.574,23.05711973,10659,Core,0.909549171900481,392.0,6.533333333333333,5-10
180402,P1S4_180402_005_A01,Production,nucleus_absent,0.6809999999999999,4.363178104,5516,PoorQ,0.779019778865556,339.0,5.65,5-10
180402,P9S4_180402_403_A01,Production,nucleus_present,0.613,14.02111659,7911,Core,1.1811530029653898,510.0,8.5,5-10
180402,P1S4_180402_001_A01,Production,nucleus_absent,0.633,10.40188476,8796,I1,0.9731976318349409,833.0,13.883333333333333,10-15
180402,PBS4_180402_504_A01,Production,nucleus_present,0.596,23.47880917,10592,Core,1.09144156899526,1053.0,17.55,15-20
180402,P1S4_180402_004_A01,Production,nucleus_absent,0.68,6.188878606,4885,I3,0.6670614456883249,782.0,13.033333333333333,10-15
180403,P9S4_180403_402_A01,Production,nucleus_present,0.5920000000000001,19.31638284,9843,Core,1.05126404822894,438.0,7.3,5-10
180403,P9S4_180403_404_A01,Production,nucleus_absent,0.37,7.160992311,4220,PoorQ,0.343970239325779,623.0,10.383333333333333,10-15
180403,PBS4_180403_502_A01,Production,nucleus_present,0.602,17.35555936,8525,Core,1.00842871613084,948.0,15.8,15-20
180403,PXS4_180403_551_A01,Production,nucleus_absent,0.34700000000000003,4.976590798,2239,PoorQ,0.13526405409292402,36.0,0.6,0-5
180403,PAS4_180403_451_A01,Production,nucleus_absent,0.562,8.011990067000001,5230,I1,0.442273552993134,408.0,6.8,5-10
180403,P8S4_180403_353_A01,Production,nucleus_present,0.52,25.54336123,9451,Core,1.03814603910464,600.0,10.0,5-10
180403,P2S4_180403_054_A01,Production,nucleus_absent,0.564,6.278685602,5934,PoorQ,0.693320790489686,1154.0,19.233333333333334,15-20
180403,P1S4_180403_002_A01,Production,nucleus_absent,0.449,2.4135626080000003,3600,PoorQ,0.38370737218678,621.0,10.35,10-15
180403,PBS4_180403_505_A01,Production,nucleus_absent,0.514,3.355312537,4260,PoorQ,0.40411129716615296,591.0,9.85,5-10
180403,P1S4_180403_001_A01,Production,nucleus_absent,0.405,2.43833974,3176,PoorQ,0.255901029446545,623.0,10.383333333333333,10-15
180403,P9S4_180403_403_A01,Production,nucleus_present,0.581,19.85903486,9331,I2,1.04513481249433,656.0,10.933333333333334,10-15
180403,P2S4_180403_055_A01,Production,nucleus_present,0.541,13.19402306,9776,PoorQ,0.965780359800036,737.0,12.283333333333333,10-15
180403,PBS4_180403_503_A01,Production,nucleus_present,0.455,4.19317367,4399,PoorQ,0.44972442000446705,585.0,9.75,5-10
180403,P8S4_180403_355_A01,Production,nucleus_absent,0.473,6.979889362000001,5661,PoorQ,0.7811242350115891,563.0,9.383333333333333,5-10
180403,P1S4_180403_003_A01,Production,nucleus_absent,0.764,23.45938191,10160,I2,1.30279254877227,850.0,14.166666666666666,10-15
180403,P8S4_180403_354_A01,Production,nucleus_present,0.43200000000000005,20.87577301,8880,Core,0.709754462497758,787.0,13.116666666666667,10-15
180403,P9S4_180403_406_A01,Production,nucleus_absent,0.579,9.446217407,5534,PoorQ,0.24545010250207397,574.0,9.566666666666666,5-10
