,name,id,container_date,id,specimen_id,rheobase_sweep_id,thumbnail_sweep_id,vrest,ri,sag,vm_for_sag,tau,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,upstroke_downstroke_ratio_long_square,peak_v_ramp,peak_t_ramp,peak_v_short_square,peak_t_short_square,peak_v_long_square,peak_t_long_square,trough_v_ramp,trough_t_ramp,trough_v_short_square,trough_t_short_square,trough_v_long_square,trough_t_long_square,fast_trough_v_ramp,fast_trough_t_ramp,fast_trough_v_short_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_t_long_square,slow_trough_v_ramp,slow_trough_t_ramp,slow_trough_v_short_square,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_t_long_square,threshold_v_ramp,threshold_v_short_square,threshold_v_long_square,threshold_i_ramp,threshold_i_short_square,threshold_i_long_square,threshold_t_ramp,threshold_t_short_square,threshold_t_long_square,adaptation,latency,avg_isi,f_i_curve_slope,has_burst,has_pause,has_delay,created_at,updated_at
63,H19.06.356.99.02.05.01.01,905044634.0,190614,905044634.0,886973131.0,905015951.0,905015992.0,-65.14800643920898,176.21879279613495,0.11050457507371902,-84.8375015258789,16.326180349012883,2.1826848574451185,2.305552603739017,2.210709793106717,40.7791633605957,2.9189666666666674,43.32500076293945,0.5041000000000001,41.39374923706055,0.57986,-60.77083206176758,2.923366666666667,-67.4437484741211,0.5256400000000001,-60.52499771118164,0.5823400000000001,-59.670833587646484,2.920173333333333,-60.58124923706055,0.50546,-59.58749771118164,0.5811400000000001,-60.770833333333336,2.923366666666667,,,-60.52499771118164,0.5823400000000001,-33.66250228881836,-35.67499923706055,-33.76874923706055,60.54166793823242,390.0,60.0,2.9186400000000003,0.5038400000000001,0.57954,0.01034692915156439,0.023639999999999994,51.370526315789476,0.41500000000000037,,,,2019-07-13 00:39:18.497842,2019-07-13 00:39:18.497842
64,H19.26.407.11.52.01.02,,191015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,H19.06.356.99.02.05.01.02,905045141.0,190614,905045141.0,887030548.0,905017180.0,905017213.0,-64.80413881937663,129.21875715255737,0.3115637004375458,-78.1500015258789,8.043339189904907,2.007492749440422,2.1381086521519475,2.1005587610926626,19.73124885559082,7.205153333333334,19.362499237060547,0.5084000000000001,22.756250381469727,0.8274400000000001,-54.97499465942383,7.208406666666668,-66.01875305175781,0.5569900000000001,-54.58749771118164,0.8307200000000001,-54.3104133605957,7.2074266666666675,-53.28125,0.5108900000000001,-53.96249771118164,0.8294800000000001,-54.974998474121094,7.208406666666668,,,-54.58749771118164,0.8307200000000001,-27.089584350585938,-31.215625762939453,-30.34375,167.6666717529297,570.0,100.0,7.204753333333334,0.5080500000000001,0.8270600000000001,,0.027599999999999958,,0.010344827586206931,,,,2019-07-13 00:39:30.006490,2019-07-13 00:39:30.006490
66,H19.06.364.11.52.01.01,993983000.0,191212,993983000.0,993962202.0,993982091.0,993982098.0,-60.07888273759322,359.0623736381531,0.443732887506485,-102.17499542236328,32.317025976425654,2.1080349254393935,2.1236290952960775,2.0957347949965297,39.5958366394043,1.0697600000000003,39.76874923706055,0.5351400000000001,41.0,0.7579400000000001,-60.66874694824219,1.0723,-60.99374771118164,0.5381,-62.20000076293945,0.7602400000000001,-60.11874771118164,1.0714666666666666,-60.54375076293945,0.53702,-61.73749923706055,0.7596,-60.668748219807945,1.0723,,,,,-33.49166488647461,-32.599998474121094,-33.48125076293945,14.291666984558105,380.0,10.0,1.06928,0.5347000000000001,0.7574600000000001,0.007239501506365908,0.02499999999999991,40.29833333333333,0.4396037494674054,,,,2019-12-12 20:41:36.520350,2019-12-12 20:41:36.520350
67,H19.06.364.11.52.01.02,993983492.0,191212,993983492.0,993966434.0,993982160.0,993982162.0,-61.87174034118652,254.54634428024292,0.294584721326828,-92.2562484741211,15.478778945738554,1.954691661088587,2.1011894027753026,1.95505199684469,23.870832443237305,2.5544266666666666,25.45833396911621,0.5035266666666668,22.868749618530273,0.91454,-56.08124923706055,2.5581933333333335,-61.98125076293945,0.5292466666666668,-55.09375,0.9182600000000002,-55.05208206176758,2.5565333333333338,-57.127079010009766,0.50602,-54.26250076293945,0.91664,-56.08124923706055,2.5581933333333335,,,-55.09375,0.9182600000000002,-28.349998474121094,-34.6541633605957,-29.40625,51.41666793823242,360.0,44.0,2.5539933333333336,0.5031333333333334,0.9141,0.002330854990179836,0.017320000000000002,24.28,0.7329335793357934,,,,2019-12-12 20:45:07.937603,2019-12-12 20:45:07.937603
68,H19.06.364.11.52.01.03,993983021.0,191212,993983021.0,993972764.0,993982099.0,993982105.0,-64.17595863342285,126.2499988079071,0.27051594853401184,-77.98749542236328,12.784005185872982,1.6871396322099514,1.7535040270513422,1.7553291694242936,30.081247329711914,5.532593333333334,30.912500381469727,0.5178200000000001,31.60624885559082,0.56788,-55.639583587646484,5.537493333333334,-64.63749694824219,0.59652,-54.95000076293945,1.4697200000000001,-53.78750228881836,5.534553333333334,-51.14999771118164,0.5192200000000001,-49.974998474121094,0.5691400000000001,-55.63958231608073,5.537493333333334,,,,,-27.210416793823242,-30.1875,-31.3125,125.83333587646484,660.0,80.0,5.532173333333334,0.5174200000000001,0.56744,0.2686691122500151,0.027679999999999927,154.424,0.22000000000000033,,,,2019-12-12 20:41:44.781381,2019-12-12 20:41:44.781381
69,H19.06.364.11.52.01.04,993983026.0,191212,993983026.0,993980715.0,993982063.0,993982066.0,-59.80379867553711,235.2849543094635,0.15877848863601685,-85.79999542236328,13.07352320017891,3.0239470917172695,4.800969475631885,2.8159352422839135,27.84166717529297,3.178573333333334,-29.54374885559082,0.5031000000000001,24.943750381469727,0.5929400000000001,-50.672916412353516,3.1968333333333336,-31.006250381469727,0.50348,-52.0,0.6134000000000001,-43.75416564941406,3.18318,-31.006250381469727,0.50348,-41.91875076293945,0.59618,-50.672916412353516,3.1968333333333336,,,,,-29.285415649414062,-31.85624885559082,-29.69999885559082,67.0,460.0,52.0,3.1781133333333336,0.5030000000000001,0.5924800000000001,0.024560293350625772,0.020279999999999965,60.437333333333335,0.30248478701825565,,,,2019-12-12 20:41:46.712480,2019-12-12 20:41:46.712480
70,h19.03.002.12.01.01.02.06,819242995.0,190128,819242995.0,819213795.0,819236263.0,819236272.0,-51.909581435354134,108.9409738779068,0.343982070684433,-64.48749542236328,12.109914509512322,1.9152513142064602,2.0520272716126153,1.9085290914507933,48.73125076293945,7.599673333333333,48.85625076293945,0.5040000000000001,48.14374923706055,0.5953600000000001,-45.00625228881836,7.604286666666667,-52.23749923706055,0.5878200000000001,-46.16875076293945,0.5998800000000001,-43.08958053588867,7.60134,-43.75,0.5055000000000001,-44.41875076293945,0.5970200000000001,-45.006248474121094,7.604286666666667,,,,,-14.633332252502441,-22.787500381469727,-15.63124942779541,177.5833282470703,860.0,150.0,7.599253333333333,0.5036200000000001,0.59496,0.04880466776486915,0.03289999999999993,105.0975,0.18706896551724134,,,,2019-02-06 22:16:10.116700,2019-02-06 22:16:10.116700
71,H19.26.402.99.01.02.01.04,861898371.0,190502,861898371.0,861730463.0,861876893.0,861876973.0,-65.66767065865653,184.03403460979462,0.17983026802539825,-87.34375,16.65805370076762,1.8938440393840554,1.900946066948768,1.9553751356432414,38.474998474121094,3.7887533333333336,37.803749084472656,3.4349920000000003,37.66875076293945,0.56732,-45.704166412353516,3.7973800000000004,-49.186248779296875,3.471956,-46.01250076293945,0.5687200000000001,-45.61666488647461,3.79016,-44.869998931884766,3.436332,-45.98125076293945,0.56864,-45.66458257039388,3.809786666666667,,,,,-36.610416412353516,-34.85749816894531,-35.05624771118164,82.25,185.375,80.0,3.7880000000000003,3.434316,0.56664,0.09655969244142654,0.027939999999999965,79.33,0.27500000000000036,,,,2019-05-03 00:25:27.581432,2019-05-03 00:25:27.581432
72,H19.06.355.99.01.03.01.03,,190524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,H19.03.314.1A.02.02,905422955.0,190624,905422955.0,893436296.0,905398634.0,905398679.0,-73.85497392926898,185.31250953674316,0.23303820192813873,-95.1187515258789,31.107824272013698,3.1366797930098804,2.330839290626792,3.1069069401261658,42.485416412353516,4.102906666666667,36.537498474121094,0.5036200000000001,42.84375,0.75216,-63.83958435058594,4.107220000000001,-74.7249984741211,1.08068,-63.568748474121094,0.7562800000000001,-63.07500076293945,4.105813333333334,-64.1875,0.5058800000000001,-62.96249771118164,0.7550000000000001,-63.83958307902018,4.107220000000001,,,-63.568748474121094,0.7562800000000001,-36.579166412353516,-38.49374771118164,-36.48749923706055,90.125,1170.0,90.0,4.102426666666666,0.5032200000000001,0.7516800000000001,0.02547124322516413,0.08283999999999991,91.01555555555555,0.19051724137931048,,,,2019-07-13 03:21:55.665915,2019-07-13 03:21:55.665915
74,H19.26.402.99.01.05.01.01,864080533.0,190507,864080533.0,864024086.0,864075790.0,864075780.0,-65.22164319909137,99.00005161762238,0.359957754611969,-76.6624984741211,14.19433543706507,1.4441338609474235,1.538816971693389,1.4311781531202383,31.86406135559082,7.6990500000000015,33.94218826293945,0.5043650000000001,38.0,1.21664,-57.615623474121094,7.700475000000001,-65.484375,0.5833350000000002,-58.76874923706055,1.2178200000000001,-57.349998474121094,7.700135000000001,-59.86406326293945,0.505355,-58.53125,1.21762,,,,,,,-26.57499885559082,-26.9296875,-27.024999618530273,180.03125,1160.0,200.0,7.698600000000001,0.5040600000000001,1.2162,0.02576443440728297,0.34751999999999994,148.69500000000002,0.26256306760847614,,,,2019-05-07 19:54:48.341602,2019-05-07 19:54:48.341602
75,H19.06.352.99.01.05.01.11,847988498.0,190408,847988498.0,847970074.0,847975473.0,847975492.0,-60.133216094970706,127.6562511920929,0.15767626464366913,-77.26249694824219,9.402116079092105,1.6416265596949022,1.7239550087915962,1.6079993724030124,32.62916564941406,6.0583,33.139583587646484,0.5036133333333334,33.599998474121094,1.01668,-55.78541564941406,6.06024,-60.352081298828125,0.5635133333333334,-56.49374771118164,1.01848,-55.13124465942383,6.05958,-56.470829010009766,0.5047666666666668,-55.98125076293945,1.01782,-55.785414377848305,6.06024,,,-56.49374771118164,1.01848,-24.306249618530273,-25.83333396911621,-24.96875,139.0,610.0,140.0,6.0579,0.5033133333333334,1.01626,-0.001221350141403914,0.07816000000000001,32.784285714285716,0.5349999999999999,,,,2019-04-09 01:15:45.602280,2019-04-09 01:15:45.602280
76,H19.06.364.11.53.01.01,994741623.0,191216,994741623.0,994735777.0,994741066.0,994741093.0,-64.755125257704,384.91594791412354,0.11179422587156296,-99.9000015258789,20.21491799312794,2.4135497013196523,2.586550703745777,2.6671977854918834,35.1875,2.3928266666666667,36.80624771118164,0.5036400000000001,36.08124923706055,0.5670600000000001,-60.516666412353516,2.3950000000000005,-65.25,1.02052,-59.20624923706055,0.5693,-60.31874974568685,2.3947266666666667,-63.02812194824219,0.50515,-58.99374771118164,0.56886,,,,,,,-35.14791488647461,-36.959373474121094,-34.71249771118164,47.35416793823242,250.0,30.0,2.3923300000000003,0.5032500000000001,0.5665800000000001,0.19404419075903206,0.01645999999999992,102.46333333333334,0.5101765571358509,,,,2019-12-16 22:35:29.607842,2019-12-16 22:35:29.607842
77,H19.06.364.11.53.01.02,994741593.0,191216,994741593.0,994739909.0,994741135.0,994741138.0,-61.72524566650391,274.7058868408203,0.3196289539337158,-96.3125,23.725694661240567,1.3341350919175652,2.029817970067092,1.4192128991092063,17.41979217529297,3.889593333333334,22.813749313354492,0.503592,16.274999618530273,0.7617600000000001,-53.63645935058594,3.8919400000000004,-63.08124923706055,0.983344,-52.662498474121094,0.7638800000000001,-53.41041564941406,3.8915133333333336,-56.46875,0.5051800000000001,-52.48125076293945,0.7636400000000001,,,,,,,-23.230207443237305,-36.20375061035156,-24.056249618530273,84.79166412353516,430.0,120.0,3.889033333333334,0.5031800000000001,0.7612000000000001,0.0024724497779261465,0.01415999999999995,17.236140350877193,0.6249999999999997,,,,2019-12-16 22:35:11.224317,2019-12-16 22:35:11.224317
78,H19.06.364.11.51.01.01,994000592.0,191212,994000592.0,993967133.0,993998550.0,993998570.0,-65.27690007136418,180.21637201309204,0.2384752482175827,-84.9375,14.92784486674202,1.6145161311053706,1.7334212056480478,1.5484927465010918,8.074999809265137,2.13337,8.621874809265137,0.5036,6.699999809265137,0.9538000000000001,-63.170310974121094,2.1399850000000002,-70.84687042236328,0.51531,-69.4937515258789,0.9615600000000001,-61.30781173706055,2.13514,-67.34062194824219,0.50502,-67.5625,0.9552600000000001,-63.170310974121094,2.1399850000000002,,,-69.4937515258789,0.9615600000000001,-37.77656173706055,-49.04999923706055,-43.33749771118164,40.875,320.0,14.0,2.1329700000000003,0.5032400000000001,0.9533600000000001,0.003714018471821853,0.04183999999999999,41.248695652173915,0.4226410121244071,,,,2019-12-12 22:46:46.386894,2019-12-12 22:46:46.386894
79,H19.06.364.11.51.01.02,994000598.0,191212,994000598.0,993980747.0,993998688.0,993998692.0,-59.98398694125089,109.84373092651367,0.09316956251859665,-76.2750015258789,28.150231597565536,1.690261448491934,2.2160617182035667,2.031655027675455,27.91874885559082,4.991273333333334,32.20000076293945,0.5039600000000001,34.05624771118164,0.61526,-68.40624237060547,4.993506666666668,-67.54999542236328,0.5064400000000001,-66.9625015258789,0.6176400000000001,-68.22083282470703,4.993193333333334,-67.09375,0.5058800000000001,-66.5875015258789,0.61704,,,,,,,-38.73125076293945,-41.96249771118164,-38.85625076293945,112.33333587646484,550.0,90.0,4.990593333333334,0.5034000000000001,0.6146600000000001,0.09904613227133567,0.037860000000000005,126.05142857142856,0.17499999999999982,,,,2019-12-12 22:46:49.426958,2019-12-12 22:46:49.426958
80,H19.06.364.11.51.01.03,994000547.0,191212,994000547.0,993983595.0,993998521.0,993998524.0,-59.87242820046165,88.93749117851257,0.30766430497169495,-69.1312484741211,9.032800833701764,1.7195877330868174,1.9260004376852944,1.7853904579950775,38.22708511352539,9.463600000000001,40.91875076293945,0.5036400000000001,38.33749771118164,0.5499400000000001,-51.554168701171875,9.464713333333336,-60.193748474121094,0.5732800000000001,-51.5625,0.5509600000000001,-51.41875076293945,9.46456,-51.568748474121094,0.5045400000000001,-51.51874923706055,0.5509000000000001,,,,,,,-25.131248474121094,-34.05624771118164,-25.54374885559082,224.125,730.0,140.0,9.463233333333335,0.5033200000000001,0.5495800000000001,,0.028819999999999957,,0.014999999999999987,,,,2019-12-12 22:46:20.042077,2019-12-12 22:46:20.042077
81,H19.06.364.11.51.01.04,994000559.0,191212,994000559.0,993996659.0,993998639.0,993998642.0,-60.08536338806152,245.0624406337738,0.47549524903297424,-88.79374694824219,26.48852672481102,2.3110316987174535,2.309417784404256,2.328393158272946,25.820833206176758,1.6230400000000003,23.131248474121094,0.5403100000000001,25.831249237060547,0.6364200000000001,-60.83749771118164,1.6290866666666668,-63.303123474121094,0.57159,-60.95000076293945,0.6427,-59.65625,1.62558,-60.28125,0.5431900000000001,-59.71875,0.63902,-60.83750025431315,1.6290866666666668,,,,,-33.48749923706055,-33.05937194824219,-33.849998474121094,28.16666603088379,400.0,22.0,1.62256,0.5398700000000001,0.63592,0.02539782321583145,0.023579999999999934,61.842666666666666,0.331896551724138,,,,2019-12-12 22:46:26.699341,2019-12-12 22:46:26.699341
82,H19.03.307.99.03.01.01.01,,190412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,H19.03.307.99.03.01.01.02,851010772.0,190412,851010772.0,850917000.0,851004954.0,851004968.0,-60.29756736755371,110.03116518259048,0.31839534640312195,-72.2125015258789,10.403699743517473,1.30283413320075,1.602590154482128,1.4538933706967345,28.116666793823242,6.740353333333334,38.70000076293945,0.50346,29.8125,0.54634,-55.9666633605957,6.74186,-61.23125076293945,0.5353200000000001,-55.849998474121094,0.5478600000000001,-55.73125076293945,6.741553333333333,-57.29999923706055,0.5044400000000001,-55.67499923706055,0.54754,,,,,,,-24.745834350585938,-36.61249923706055,-24.868749618530273,156.0416717529297,600.0,140.0,6.739913333333334,0.5031000000000001,0.5459400000000001,0.03186969569474067,0.022220000000000018,51.36111111111111,0.4680851063829787,,,,2019-04-12 23:05:16.042747,2019-04-12 23:05:47.393648
84,H19.03.307.99.02.06.01.03,851817955.0,190415,851817955.0,851806039.0,851812004.0,851812011.0,-59.670694986979164,106.46877437829971,0.489657998085022,-71.54999542236328,8.239039942611624,,1.6594491238696893,1.4989411186359474,,,19.024999618530273,0.50368,18.82499885559082,0.5127200000000001,,,-62.55624771118164,0.51856,-57.84375,0.5145200000000001,,,-60.86249923706055,0.50592,-57.6875,0.5142800000000001,,,,,,,,-39.11874771118164,-33.24374771118164,,420.0,220.0,,0.5032200000000001,0.51224,,0.008139999999999925,,2.950368122389334e-18,,,,2019-04-15 21:28:43.939144,2019-04-15 21:28:43.939144
85,H19.03.307.99.01.02.01.04,,190415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,H20.03.301.11.51.01.01,1000783049.0,200117,1000783049.0,1000781442.0,1000782567.0,1000782570.0,-64.83345898714933,157.53120183944702,0.20958633720874786,-86.875,10.10893474983478,1.737101446730597,2.0421709946808546,1.821426512796788,27.268749237060547,5.548325,30.5625,0.5035200000000001,29.25,0.5340400000000001,-56.83124542236328,5.550375000000001,-65.85624694824219,0.5388600000000001,-56.5,0.53632,-56.58125305175781,5.549900000000001,-59.32500076293945,0.50516,-55.95624923706055,0.53546,,,,,,,-29.907812118530273,-40.39999771118164,-30.556249618530273,126.25,320.0,120.0,5.547875,0.5031200000000001,0.5336200000000001,0.004689994545989776,0.010059999999999958,20.576666666666668,1.1112068965517246,,,,2020-01-17 22:54:24.529444,2020-01-17 22:54:24.529444
87,H20.03.301.11.52.01.02,1001524770.0,200121,1001524770.0,1001431838.0,1001521792.0,1001521800.0,-65.21716995239258,118.25000494718552,0.21362388134002686,-78.33124542236328,11.002095395987972,1.638308969099534,1.7888547630223466,1.5767591356514579,29.410415649414062,8.633726666666668,28.537500381469727,0.50364,27.48124885559082,0.5561800000000001,-58.514583587646484,8.63658,-65.0958251953125,0.7946933333333334,-58.25,0.55866,-57.772918701171875,8.635660000000001,-60.172916412353516,0.5058800000000001,-57.79999923706055,0.5581200000000001,-58.514583587646484,8.63658,,,,,-25.375,-33.77708053588867,-23.600000381469727,203.4166717529297,710.0,180.0,8.633326666666669,0.5032533333333333,0.55578,0.03423863436519069,0.018880000000000008,63.019999999999996,0.3649999999999998,,,,2020-01-22 03:34:45.532677,2020-01-22 03:34:45.532677
88,H20.03.301.11.52.01.03,1001524781.0,200121,1001524781.0,1001443352.0,1001521807.0,1001521819.0,-65.42445650967684,126.21867656707764,0.35110294818878174,-78.8375015258789,11.986197152950748,2.735461687005064,2.8183384973484866,2.754846008328922,43.43333053588867,6.447780000000001,43.82500076293945,0.5036200000000001,43.58749771118164,0.5737000000000001,-53.26250076293945,6.457953333333333,-66.2249984741211,0.5652200000000001,-55.599998474121094,1.42214,-52.83124923706055,6.44932,-52.86874771118164,0.5050800000000001,-52.71249771118164,0.5751600000000001,-53.09791564941406,6.472306666666667,,,,,-37.514583587646484,-38.27499771118164,-38.11249923706055,148.75,670.0,110.0,6.447300000000001,0.5031800000000001,0.5732200000000001,0.34618420456396437,0.027880000000000016,68.93333333333334,0.16206896551724148,,,,2020-01-22 03:34:48.408947,2020-01-22 03:34:48.408947
89,H20.26.401.11.51.01.01,1002256993.0,200123,1002256993.0,1002181897.0,1002253950.0,1002253970.0,-59.9298130382191,200.15616714954376,0.33965685963630676,-84.64374542236328,18.515536475756548,1.8338559485674588,2.133586461496552,1.7861226660440241,22.20416831970215,2.5837733333333333,31.74687385559082,0.5038366666666668,13.56874942779541,0.6136400000000001,-55.87916564941406,2.586266666666667,-61.16250228881836,0.8330866666666669,-53.443748474121094,0.6167600000000001,-55.58749771118164,2.5857533333333333,-56.55208206176758,0.5056833333333334,-53.17499923706055,0.6161000000000001,,,,,,,-30.09166717529297,-36.21875,-29.618749618530273,52.16666793823242,380.0,40.0,2.5832866666666665,0.5033766666666667,0.6131000000000001,0.007796511568020827,0.02089999999999992,34.49357142857143,0.5496732026143792,,,,2020-01-23 22:51:56.024246,2020-01-23 22:51:56.024246
90,H20.26.401.11.51.01.02,1002255660.0,200123,1002255660.0,1002208154.0,1002253638.0,1002253640.0,-60.17018127441406,289.62498903274536,0.18099501729011536,-95.9437484741211,17.758577190006786,1.339795038810494,1.9988207354552345,1.3234046341779067,22.29583168029785,1.747906666666667,25.33333396911621,0.5037466666666668,22.381250381469727,0.9459800000000002,-59.702083587646484,1.7506866666666667,-61.59999465942383,0.6348066666666669,-59.625,0.9492200000000001,-59.264583587646484,1.7500066666666667,-59.94375228881836,0.5060066666666667,-59.131248474121094,0.9481400000000001,-59.33124923706055,1.6456600000000001,,,,,-25.99791717529297,-37.93124771118164,-25.006250381469727,31.25,280.0,34.0,1.7473466666666668,0.50326,0.9453600000000001,0.0024401881059164182,0.015719999999999956,23.58341463414634,0.732587638376384,,,,2020-01-23 22:46:56.240342,2020-01-23 22:46:56.240342
91,H19.26.402.99.01.04.01.02,,190517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,H20.26.401.11.51.01.03,1002255702.0,200123,1002255702.0,1002250612.0,1002253773.0,1002253775.0,-62.012760979788645,277.2187888622284,0.30853384733200073,-93.2874984741211,14.685341718259524,1.4663338649218582,1.6568976161317883,1.5368068532456167,5.21875,2.36702,2.7124998569488525,0.5037800000000001,6.3125,0.6689200000000001,-60.9395866394043,2.37046,-65.6500015258789,0.5177200000000001,-61.631248474121094,0.6729200000000001,-60.43124771118164,2.3689333333333336,-61.93124771118164,0.5057200000000001,-60.818748474121094,0.6709200000000001,-60.6875,2.3117,,,-61.631248474121094,0.6729200000000001,-35.86874771118164,-44.29999923706055,-38.506248474121094,46.70833206176758,220.0,36.0,2.3665533333333335,0.50336,0.66846,0.0017703038000350428,0.010699999999999932,20.748936170212765,0.9117647058823533,,,,2020-01-23 22:47:01.904462,2020-01-23 22:47:01.904462
93,H19.03.320.1A.06.01,940169106.0,190905,940169106.0,939536264.0,940131476.0,940131507.0,-69.99931389944894,247.93754518032074,0.07969052344560623,-100.8499984741211,19.783623070867073,1.9373492423699445,2.437749647791068,2.3611738762347296,25.727083206176758,3.29298,32.35624694824219,0.5181300000000001,32.20624923706055,0.6027000000000001,-54.783329010009766,3.2973200000000005,-70.5093765258789,1.30363,-54.14999771118164,0.61704,-54.34375,3.2961933333333335,-52.8125,0.5208000000000002,-52.71249771118164,0.6051400000000001,-54.67499923706055,3.1812600000000004,,,,,-22.839584350585938,-22.884374618530273,-24.91874885559082,69.875,420.0,36.0,3.292146666666667,0.5176100000000001,0.6020000000000001,0.03348785894212171,0.023259999999999947,55.21999999999999,0.364961759082218,,,,2019-09-05 23:09:35.390012,2019-09-05 23:09:35.390012
94,H19.03.320.1A.06.02,940169112.0,190905,940169112.0,939615159.0,940132048.0,940132086.0,-60.1817467212677,297.1875071525574,0.1617192178964615,-96.3187484741211,21.00952265043855,3.1676117713343412,3.2126495945615794,3.1585071017141635,46.483333587646484,1.0986866666666668,46.91875076293945,0.5036200000000001,50.349998474121094,0.8186200000000001,-49.98749923706055,1.1011933333333335,-49.13750076293945,0.5066200000000001,-50.07500076293945,0.8232400000000001,-49.639583587646484,1.1003866666666668,-48.693748474121094,0.50536,-49.29375076293945,0.8203800000000001,-49.39999771118164,1.1383,,,-50.07500076293945,0.8232400000000001,-43.23541259765625,-43.32500076293945,-41.881248474121094,15.0,170.0,4.0,1.0981666666666667,0.50314,0.8180800000000001,0.018941021519165793,0.012639999999999985,26.52162162162162,0.6568627450980393,,,,2019-09-05 23:09:35.526399,2019-09-05 23:09:35.526399
95,H19.03.320.1A.06.03,940168844.0,190905,940168844.0,939729613.0,940132548.0,940132561.0,-65.18259705437555,317.82853603363037,0.14886850118637085,-99.75,28.48080333248155,3.1952656171773928,3.255431252656795,2.973652830731785,32.1541633605957,0.9996133333333335,31.100000381469727,0.5393600000000001,31.381250381469727,0.9776800000000002,-53.422916412353516,1.0033400000000001,-66.40625,0.9329000000000002,-55.631248474121094,1.01718,-53.014583587646484,1.0024600000000001,-52.006248474121094,0.54212,-54.20624923706055,0.9805600000000002,-53.256248474121094,1.05658,,,,,-38.22500228881836,-38.818748474121094,-37.21875,12.541666984558105,290.0,8.0,0.9989066666666667,0.5387000000000001,0.9769600000000002,0.02730821800713316,0.03295999999999999,43.72095238095238,0.4718237704918032,,,,2019-09-05 23:09:13.787244,2019-09-05 23:09:13.787244
96,H19.03.320.1A.06.04,940168895.0,190905,940168895.0,939929456.0,940131833.0,940131893.0,-60.0165034702846,323.9183723926544,0.2020757645368576,-100.11249542236328,18.931471558012063,2.3237157148134724,2.4656648236028564,2.366862305482444,23.649999618530273,1.0198866666666666,26.459373474121094,0.5038100000000001,27.212499618530273,0.6881400000000001,-59.954166412353516,1.025706666666667,-60.73124694824219,0.68642,-60.36874771118164,0.6945200000000001,-59.04375076293945,1.02356,-59.303123474121094,0.5075200000000001,-59.131248474121094,0.69164,-59.954166412353516,1.025706666666667,,,-60.36874771118164,0.6945200000000001,-39.28333282470703,-40.34062576293945,-38.318748474121094,13.041666984558105,220.0,14.0,1.0192733333333335,0.5032500000000001,0.68754,0.004586805669383989,0.01415999999999995,25.86894736842105,0.6697077059344555,,,,2019-09-05 23:09:14.740618,2019-09-05 23:09:14.740618
97,H19.03.320.1A.06.06,940169010.0,190905,940169010.0,940118965.0,940131914.0,940131945.0,-60.06438604990641,520.8704471588135,0.20901401340961456,-107.76874542236328,19.376736155445197,2.6420135364858144,3.2753274885544927,2.7633223704480057,29.570833206176758,1.2717600000000002,33.70624923706055,0.5042300000000001,32.64999771118164,0.6362000000000001,-47.579166412353516,1.2801333333333333,-61.00312423706055,1.39089,-45.3125,0.64336,-46.78750228881836,1.2765199999999999,-50.95624923706055,0.50939,-44.3125,0.6405000000000001,-47.579166412353516,1.2801333333333333,,,,,-30.70208168029785,-32.896873474121094,-26.706249237060547,19.33333396911621,190.0,18.0,1.2706866666666667,0.5034100000000001,0.6352800000000001,0.03556815139941334,0.011880000000000002,23.78666666666666,0.10246469122126835,,,,2019-09-05 23:09:29.244279,2019-09-05 23:09:29.244279
98,H19.03.320.1A.06.05,940169020.0,190905,940169020.0,940059354.0,940132507.0,940132781.0,-60.17151292165121,2461.1196517944336,0.23203402757644653,-91.75,24.561331749022912,2.5149232596357343,2.6486967036769893,2.71507837602104,21.10624885559082,2.572533333333334,24.174999237060547,0.5037200000000001,29.475000381469727,0.6663000000000001,-54.35416793823242,2.576146666666667,-60.16875076293945,1.40578,-55.39374923706055,0.6706400000000001,-53.77499771118164,2.57504,-54.21875,0.50604,-54.1875,0.6687400000000001,-54.354165395100914,2.576146666666667,,,-55.39374923706055,0.6706400000000001,-37.38750076293945,-40.3125,-37.599998474121094,51.875,270.0,10.0,2.57204,0.5032800000000001,0.6658400000000001,,0.12173999999999996,,0.28472316691606586,,,,2019-09-05 23:09:29.455717,2019-09-05 23:09:29.455717
