cell_name_label,cell_specimen_project_label,sample_id,topLeaf_label,subclass_label,broad_class_label,Tree_call_label,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
Vip-IRES-Cre;Ai14-409272.03.02.01,mIVSCC-MET,PBS4_180816_501_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I1,0.88660892,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-439873-Ai65.05.02.01,mIVSCC-MET,PBS4_190131_501_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.8191858209999999,True
Gpr139-IRES2-FlpO-WPRE-neo;Ai65F-444843.03.02.01,mIVSCC-MET,PES4_190301_652_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I1,1.103219573,True
Chat-IRES-Cre-neo;Ai14-469304.04.02.02,mIVSCC-MET,PES4_190621_653_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.033318975,True
Gad2-IRES-Cre;Ai14-471961.05.01.02,mIVSCC-MET,PES4_190703_654_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.9691651990000001,True
Ntsr1-Cre_GN220;Ai14-472189.03.01.01,mIVSCC-MET,PES4_190709_651_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.033559007,True
Ntsr1-Cre_GN220;Ai14-482444.03.02.01,mIVSCC-MET,PES4_190822_651_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.6900579579999999,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-491006-Ai65.04.01.01,mIVSCC-MET,PES4_191008_653_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I3,0.994293025,True
Vip-IRES-Cre;Ai14-504182.09.02.02,mIVSCC-MET,PES4_200107_658_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.9791759,True
Sst-IRES-Cre;Ai14-455917.05.01.03,mIVSCC-MET,PFS4_190411_703_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I3,1.180872278,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-462539-Ai65_.03.01.01,mIVSCC-MET,PFS4_190516_702_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.0953478909999999,True
Gad2-IRES-Cre;Ai14-473604.04.01.01,mIVSCC-MET,PFS4_190712_703_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.9693729090000001,True
Slc17a7-IRES2-Cre;Ai14-479510.05.02.01,mIVSCC-MET,PFS4_190807_704_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.0187337490000001,True
Vip-IRES-Cre;Ai14-479201.05.01.02,mIVSCC-MET,PFS4_190808_702_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I2,0.958519718,True
Slc17a6-IRES-Cre;Ai14-487221.05.01.01,mIVSCC-MET,PFS4_190919_705_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I3,0.996611163,True
Gad2-IRES-Cre;Ai14-488844.05.02.01,mIVSCC-MET,PFS4_190923_705_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.0352765309999998,True
Gad2-IRES-Cre;Ai14-488844.05.02.02,mIVSCC-MET,PFS4_190923_706_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.8917072890000001,True
Pvalb-IRES-Cre;Ai14-488441.05.01.02,mIVSCC-MET,PFS4_190926_702_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.023847462,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-491001-Ai65.05.01.02,mIVSCC-MET,PFS4_191007_703_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I1,1.020792669,True
Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-491001-Ai65.06.02.01,mIVSCC-MET,PFS4_191007_704_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.994065137,True
Sncg-IRES2-FlpO-neo;Ai65F-501459.03.02.01,mIVSCC-MET,PFS4_191212_705_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.97649902,True
Sncg-IRES2-FlpO-neo;Ai65F-501459.03.02.02,mIVSCC-MET,PFS4_191212_706_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.790449715,True
Gad2-IRES-Cre;Ai14-504539.10.01.01,mIVSCC-MET,PFS4_200103_701_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I1,1.125148465,True
HM_Lab_Test_m.03.01,hIVSCC-METx,PHS4_180530_701_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I3,0.604418766,True
HM_Lab_Test_m.09.01,hIVSCC-METx,PHS4_180613_701_A01,167_L2/3 IT ENTl,L2/3 IT ENTl,Glutamatergic,PoorQ,0.313775773,False
M19.29.138094.41.02,hIVSCC-METx,PHS4_190129_401_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.56030918,True
M19.29.138118.41.02,hIVSCC-METx,PHS4_190207_402_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.6545700720000001,True
Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-486085.09.06.01.01,mMPATCHseq,PMS4_190827_025_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I2,0.678499142,True
Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-492717.09.06.01.06,mMPATCHseq,PMS4_191007_031_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I2,1.111768273,True
Vip-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-447859.10.06.01.07,mMPATCH,PXS4_190226_155_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.576764586,True
Htr3a-Cre_NO152;Ai14-246124.05.01.04,T301x,P1S4_160519_049_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.107161604,True
Gad2-IRES-Cre;Ai14-455018.04.02.01,mIVSCC-MET,PAS4_190412_455_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,I2,0.874058725,True
M19.29.140592.41.01,hIVSCC-METx,PHS4_190227_401_A01,193_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,PoorQ,0.6426789479999999,True
HM_Lab_Test_m.07.01,hIVSCC-METx,PHS4_180611_701_A01,201_L4/5 IT TPE-ENT,L4/5 IT CTX,Glutamatergic,PoorQ,0.6659655329999999,True
Scnn1a-Tg3-Cre;Ai14-315865.04.02.01,T301,P2S4_170424_051_A01,191_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,PoorQ,0.926938624,True
Vip-IRES-Cre;Ai14(IVSCC)-248518.04.01.02,T301x,P1S4_160606_174_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.083434935,True
Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-489332.07.06.01.03,mMPATCHseq,PMS4_190924_026_A01,196_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I3,0.900804701,True
Slc17a6-IRES-Cre;Ai14-376995.03.02.01,mIVSCC-MET,PBS4_180226_501_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.971187446,True
Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-493966.09.06.01.02,mMPATCHseq,PMS4_191021_028_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.669824952,True
Slc17a7-IRES2-Cre;Ai14-506270.08.06.03,mIVSCC-MET,P8S4_200116_353_A01,167_L2/3 IT ENTl,L2/3 IT ENTl,Glutamatergic,PoorQ,0.617962937,True
Cux2-CreERT2;Ai14-362883.03.01.01,mIVSCC-MET,P9S4_171208_403_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.558164022,True
M19.29.140552.41.01,hIVSCC-METx,PHS4_190226_401_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.265715143,False
Oxtr-T2A-Cre;Ai14-351470.04.02.01,mIVSCC-MET,P8S4_171003_354_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.39489294799999997,False
Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-470552.06.01.01,mIVSCC-MET,PAS4_190620_456_A01,230_L6 IT CTX,L6 IT CTX,Glutamatergic,PoorQ,0.36647597299999995,False
Oxtr-T2A-Cre;Ai14-355295.03.01.02,mIVSCC-MET,PBS4_171024_503_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.7824644609999999,True
Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-502011.09.06.01.07,mMPATCHseq,PMS4_191205_026_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.629791576,True
Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-489325.08.06.01.08,mMPATCHseq,PMS4_190923_031_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,1.097416837,True
Vip-IRES-Cre;Ai14(IVSCC)-247697.05.01.03,T301x,P1S4_160526_109_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.008995651,True
Vip-IRES-Cre;Ai14-474670.04.02.02,mIVSCC-MET,PES4_190718_656_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.61723494,True
Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-487636.10.06.01.01,mMPATCHseq,PMS4_190909_025_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.506845662,True
Htr3a-Cre_NO152;Ai14-246124.05.01.03,T301x,P1S4_160519_048_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.842273387,True
M18.29.133937.41.01,hIVSCC-METx,PHS4_181127_401_A01,213_L5 IT TPE-ENT,L5 IT TPE-ENT,Glutamatergic,PoorQ,0.536220357,True
Vip-IRES-Cre;Ai14-359507.03.02.01,mIVSCC-MET,P2S4_171121_054_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.9327368070000001,True
Gad2-IRES-Cre;Ai14-362153.04.01.02,mIVSCC-MET,PBS4_171129_503_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,1.1172169490000001,True
Gad2-IRES-Cre;Ai14-318381.04.02.06,T301x,P2S4_170517_059_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,0.7821431109999999,True
Nkx2-1-CreERT2;Ai14-465343.04.02.01,mIVSCC-MET,P8S4_190522_351_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,0.98551475,True
Sst-IRES-Cre;Ai14-408417.06.01.01,mIVSCC-MET,PES4_180822_651_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.840431398,True
Oxtr-T2A-Cre;Ai14-483228.04.01.03,mIVSCC-MET,PFS4_190815_701_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,1.142295832,True
Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-448919.08.06.01.08,mMPATCH,PXS4_190308_406_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.676186818,True
Oxtr-T2A-Cre;Ai14-351471.04.02.03,mIVSCC-MET,P8S4_171004_353_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,1.180448988,True
Sncg-IRES2-FlpO-neo;Ai65F-501459.04.02.01,mIVSCC-MET,P8S4_191212_355_A01,184_L2/3 IT TPE,L2/3 IT TPE,Glutamatergic,PoorQ,0.46983617899999996,True
Vip-IRES-Cre;Ai14-354376.05.02.01,mIVSCC-MET,P2S4_171009_056_A01,133_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,1.039149782,True
Sst-IRES-Cre;Ai14-392703.03.01.04,mIVSCC-MET,PBS4_180604_508_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.691174415,True
Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-470677.04.02.03,mIVSCC-MET,PAS4_190624_457_A01,217_L6 IT CTX,L6 IT CTX,Glutamatergic,PoorQ,0.653488338,True
M19.29.140603.43.03,hIVSCC-METx,PHS4_190228_403_A01,184_L2/3 IT TPE,L2/3 IT TPE,Glutamatergic,I3,0.774029396,True
Tlx3-Cre_PL56;Ai140;Pvalb-T2A-FlpO;Ai65F-486448.08.06.01.03,mMPATCHseq,PMS4_190830_030_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.585115324,True
Slc17a6-IRES-Cre;Ai14-309388.04.02.03,T301x,P2S4_170414_053_A01,189_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I1,0.992840051,True
HM_Lab_Test_m.01.01,hIVSCC-METx,PHS4_180202_401_A01,146_L3 IT ENTm,L3 IT ENTm,Glutamatergic,PoorQ,0.684063306,True
Rbp4-Cre_KL100;Ai14-488825.05.02.01,mIVSCC-MET,PES4_190927_651_A01,201_L4/5 IT TPE-ENT,L4/5 IT CTX,Glutamatergic,PoorQ,0.561781671,True
Scnn1a-Tg3-Cre;Ai14-342033.04.02.04,T301x,P8S4_170823_358_A01,190_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I3,0.74498696,True
Scnn1a-Tg3-Cre;Ai14-315862.04.02.02,T301x,P2S4_170428_052_A01,191_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I2,0.6644881260000001,True
Vip-IRES-Cre;Ai14-479202.03.01.01,mIVSCC-MET,PES4_190809_653_A01,213_L5 IT TPE-ENT,L5 IT TPE-ENT,Glutamatergic,PoorQ,0.648723437,True
Gad2-IRES-Cre;Ai14-492556.04.02.03,mIVSCC-MET,P8S4_191018_353_A01,255_L5 ET RSP-ACA,L5 ET CTX,Glutamatergic,PoorQ,0.7292585970000001,True
Chrna6-IRES2-FlpO-WPRE-neo;Ai65F-438745.04.01.02,mIVSCC-MET,PAS4_190222_455_A01,239_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.640144731,True
Rbp4-Cre_KL100;Ai14-465765.02.02.01,mIVSCC-MET,PES4_190606_651_A01,251_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.35009028600000003,False
Ntsr1-Cre_GN220;Ai14-456295.03.01.01,mIVSCC-MET,P1S4_190415_001_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,I3,1.038030119,True
Ntsr1-Cre_GN220;Ai14-456295.05.01.02,mIVSCC-MET,P1S4_190415_003_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.849274102,True
Ntsr1-Cre_GN220;Ai14-473969.04.01.02,mIVSCC-MET,P1S4_190711_008_A01,354_L6b RHP,L6b RHP,Glutamatergic,PoorQ,0.25107914600000003,False
Ntsr1-Cre_GN220;Ai14-475224.04.01.02,mIVSCC-MET,P1S4_190716_006_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.41585545700000004,True
Slc17a8-IRES2-Cre;Ai14-390758.02.02.03,mIVSCC-MET,P2S4_180518_055_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,I3,0.765370787,True
Slc17a8-IRES2-Cre;Ai14-390760.03.02.01,mIVSCC-MET,P8S4_180523_355_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,I2,1.0047750770000001,True
Slc17a7-IRES2-Cre;Ai14-506270.08.06.01,mIVSCC-MET,P8S4_200116_351_A01,337_L6 CT L6b ENT,L6 CT L6b ENT,Glutamatergic,PoorQ,0.44221613200000004,True
Slc17a8-IRES2-Cre;Ai14-390755.05.01.01,mIVSCC-MET,P9S4_180514_401_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,I2,0.825904986,True
Htr3a-Cre_NO152;Ai14-390983.03.01.01,mIVSCC-MET,P9S4_180524_403_A01,351_L6b CTX,L6b CTX,Glutamatergic,PoorQ,0.53310143,True
Glt25d2-Cre_NF107;Ai14-461398.05.02.01,mIVSCC-MET,PAS4_190513_456_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.8493234209999999,True
Ntsr1-Cre_GN220;Ai14-472189.04.02.01,mIVSCC-MET,PAS4_190709_451_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.876554217,True
Ntsr1-Cre_GN220;Ai14-473972.05.02.03,mIVSCC-MET,PAS4_190712_459_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,I1,0.784686012,True
Ntsr1-Cre_GN220;Ai14-485992.04.01.01,mIVSCC-MET,PAS4_190909_451_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,I2,0.941229442,True
Ntsr1-Cre_GN220;Ai14-473970.03.01.03,mIVSCC-MET,PES4_190712_652_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,1.051083038,True
Ntsr1-Cre_GN220;Ai14-482445.05.01.01,mIVSCC-MET,PES4_190823_651_A01,324_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.497791428,True
Ntsr1-Cre_GN220;Ai14-357985.03.02.02,mIVSCC-MET,P8S4_171107_355_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.59008719,True
Ntsr1-Cre_GN220;Ai14-475225.04.01.02,mIVSCC-MET,PES4_190718_654_A01,324_L6 CT CTX,L6 CT CTX,Glutamatergic,I2,0.524682792,True
Vip-IRES-Cre;Ai14-479201.04.02.01,mIVSCC-MET,PAS4_190808_451_A01,326_L6 CT CTX,L6 CT CTX,Glutamatergic,PoorQ,0.665952746,True
Ntsr1-Cre_GN220;Ai140;Sst-IRES-FlpO-439915-Ai65F.08.06.01.02,mMPATCH,PXS4_190118_402_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.276282093,False
Slc17a8-IRES2-Cre;Ai14-331669.05.01.01,T301,P1S4_170714_004_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,I3,0.57510755,True
Rorb-IRES2-Cre-D;Ai14-245133.08.01.01,T301,P1S4_160510_459_A01,315_L5 NP SUB,L5 NP SUB,Glutamatergic,PoorQ,0.504537576,True
Htr3a-Cre_NO152;Ai14-407562.05.01.01,mIVSCC-MET,PFS4_180813_701_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.5856857529999999,True
Sst-IRES-Cre;Ai14-395954.04.01.01,mIVSCC-MET,P9S4_180618_401_A01,311_L6 NP CT CTX*,L5 NP CTX,Glutamatergic,PoorQ,0.7214081520000001,True
Glt25d2-Cre_NF107;Ai14-385550.04.02.02,mIVSCC-MET,P8S4_180417_356_A01,252_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.455310224,True
Rbp4-Cre_KL100;Ai14-487121.06.02.01,mIVSCC-MET,PES4_190917_651_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.373017923,False
Glt25d2-Cre_NF107;Ai14-478686.04.01.01,mIVSCC-MET,PAS4_190802_454_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.306274893,False
C57BL6J-441200.05.03.01,mIVSCC-METx,PXS4_190130_652_A01,254_L5 ET CTX,L5 ET CTX,Glutamatergic,PoorQ,0.33809120600000003,False
Nos1-CreERT2;Ai14(BT)-251975.05.01.01,T301x,P1S4_160615_209_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.7956545540000001,True
Slc17a6-IRES-Cre;Ai14-309388.04.02.06,T301x,P2S4_170414_056_A01,186_L2 IT RSP-ACA,L2 IT RSP-ACA,Glutamatergic,PoorQ,0.8654921040000001,True
Scnn1a-Tg3-Cre;Ai14-346622.04.02.01,T301x,P2S4_170901_054_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.805880437,True
Vip-IRES-Cre;Ai14-373812.05.02.02,mIVSCC-MET,P8S4_180205_354_A01,126_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.952652046,True
Vip-IRES-Cre;Ai14-397999.03.01.01,mIVSCC-MET,P9S4_180627_401_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,1.020974601,True
Vip-IRES-Cre;Ai14-403931.04.01.02,mIVSCC-MET,P9S4_180724_402_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,PoorQ,0.531561574,True
Pvalb-IRES-Cre;Ai14-488440.04.02.01,mIVSCC-MET,PAS4_190924_453_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,I3,0.952056603,True
Vip-IRES-Cre;Ai14-424619.05.02.01,mIVSCC-MET,PBS4_181116_502_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.9572245690000001,True
Chrna2-Cre_OE25;Pvalb-T2A-FlpO;Ai65-473797.05.01.03,mIVSCC-MET,PFS4_190711_708_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,0.899097767,True
Oxtr-T2A-Cre;Ai14-484066.06.02.01,mIVSCC-MET,PFS4_190829_702_A01,182_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,0.8755264709999999,True
C57BL6J-436184.05.03.02,mIVSCC-METx,PXS4_190107_355_A01,135_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.734287205,True
Nr5a1-Cre;Ai14-350880.03.02.01,mIVSCC-MET,P2S4_171003_061_A01,188_L4/5 IT CTX,L4/5 IT CTX,Glutamatergic,PoorQ,0.714630709,True
Sst-IRES-Cre;Ai14-385815.04.02.04,mIVSCC-MET,P8S4_180417_354_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.682898298,True
Gad2-IRES-Cre;Ai14-488848.06.01.01,mIVSCC-MET,PAS4_190927_456_A01,126_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.672646537,True
Gad2-IRES-Cre;Ai14-406388.05.02.01,mIVSCC-MET,PBS4_180808_504_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.6906719790000001,True
Chat-IRES-Cre-neo;Ai14-469302.03.01.02,mIVSCC-MET,PES4_190618_652_A01,126_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.52929987,True
Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-449966.08.06.01.08,mMPATCH,PXS4_190306_154_A01,135_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.8193092340000001,True
Gad2-IRES-Cre;Ai14-473098.04.01.04,mIVSCC-MET,P1S4_190708_003_A01,133_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.664652124,True
Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-491478.07.06.01.03,mMPATCHseq,PMS4_191003_230_A01,136_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.72088853,True
Ndnf-IRES2-dgCre;Ai14-396625.04.02.01,mIVSCC-MET,PBS4_180619_509_A01,136_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.676827492,True
Ntsr1-Cre_GN220;Ai140;Sst-IRES-FlpO-444002-Ai65F.09.06.01.01,ZZ_Missing,PXS4_190206_551_A01,136_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.5732346629999999,True
Chat-IRES-Cre-neo;Ai14-372437.04.01.01,mIVSCC-MET,P1S4_180201_001_A01,126_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.6793711720000001,True
Vip-IRES-Cre;Ai14-398004.04.01.02,mIVSCC-MET,PAS4_180627_454_A01,130_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.367693091,False
Tlx3-Cre_PL56;Ai14-353876.03.01.01,mIVSCC-MET,PBS4_171101_501_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.6323048379999999,True
Oxtr-T2A-Cre;Ai14-381904.04.02.02,mIVSCC-MET,P8S4_180328_355_A01,126_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.7896903829999999,True
Nr5a1-Cre;Ai14-380240.02.01.01,mIVSCC-MET,PBS4_180314_504_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.596479077,True
Vip-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-447859.10.06.01.01,mMPATCH,PXS4_190226_151_A01,135_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.49307579100000004,True
Vip-IRES-Cre;Ai14-336708.03.01.04,T301x,P2S4_170725_058_A01,133_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.623789858,True
Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-489325.08.06.01.07,mMPATCHseq,PMS4_190923_030_A01,127_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.605682319,True
Vip-IRES-Cre;Ai14(IVSCC)-247246.07.01.01,T301,P1S4_160420_266_A01,136_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.218471341,False
Ndnf-IRES2-dgCre;Ai14-248400.04.01.04,T301x,P1S4_160602_152_A01,127_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.606525037,True
Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-449970.08.06.01.01,mMPATCH,PXS4_190312_401_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.44815126299999997,True
Sst-IRES-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-451705.10.06.01.07,mMPATCH,PXS4_190313_558_A01,157_L2 IT ENTm,L2 IT ENTm,Glutamatergic,PoorQ,0.7076598009999999,True
Oxtr-T2A-Cre;Ai14-359344.05.02.01,mIVSCC-MET,P8S4_171121_351_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.908871419,True
Nr5a1-Cre;Ai140;Pvalb-T2A-FlpO;Ai65F-449966.07.06.01.08,mMPATCH,PXS4_190306_404_A01,133_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.568374852,True
Chat-IRES-Cre;Ai14-261748.05.02.05,T301x,P1S4_160801_545_A01,131_L2 IT RSPv,L2/3 IT PPP,Glutamatergic,PoorQ,0.7038943240000001,True
Slc32a1-IRES-Cre;Ai14-382769.03.01.02,mIVSCC-MET,PBS4_180404_504_A01,126_L2/3 IT PPP,L2/3 IT PPP,Glutamatergic,PoorQ,0.8959368659999999,True
Ndnf-IRES2-dgCre;Ai14-355230.06.01.02,mIVSCC-MET,P9S4_171024_409_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,PoorQ,0.8753860720000001,True
Htr3a-Cre_NO152;Ai14-246124.06.01.04,T301x,P1S4_160519_045_A01,183_L2/3 IT CTX,L2/3 IT CTX,Glutamatergic,I3,0.860927412,True
