b'patched_cell_container',b'name',b'id',b'container_date',b'specimen_id',b'rheobase_sweep_id',b'thumbnail_sweep_id',b'vrest',b'ri',b'sag',b'vm_for_sag',b'tau',b'upstroke_downstroke_ratio_ramp',b'upstroke_downstroke_ratio_short_square',b'upstroke_downstroke_ratio_long_square',b'peak_v_ramp',b'peak_t_ramp',b'peak_v_short_square',b'peak_t_short_square',b'peak_v_long_square',b'peak_t_long_square',b'trough_v_ramp',b'trough_t_ramp',b'trough_v_short_square',b'trough_t_short_square',b'trough_v_long_square',b'trough_t_long_square',b'fast_trough_v_ramp',b'fast_trough_t_ramp',b'fast_trough_v_short_square',b'fast_trough_t_short_square',b'fast_trough_v_long_square',b'fast_trough_t_long_square',b'slow_trough_v_ramp',b'slow_trough_t_ramp',b'slow_trough_v_short_square',b'slow_trough_t_short_square',b'slow_trough_v_long_square',b'slow_trough_t_long_square',b'threshold_v_ramp',b'threshold_v_short_square',b'threshold_v_long_square',b'threshold_i_ramp',b'threshold_i_short_square',b'threshold_i_long_square',b'threshold_t_ramp',b'threshold_t_short_square',b'threshold_t_long_square',b'adaptation',b'latency',b'avg_isi',b'f_i_curve_slope',b'has_burst',b'has_pause',b'has_delay',b'created_at',b'updated_at'
P8S4_200123_354_A01,Etv1-CreERT2;Sst-IRES-FlpO;Ai65-507186.04.02.01,1002273879.0,200123,1002267716.0,1002270406.0,1002270411.0,-60.262630462646484,232.3884218931198,0.1217619851231575,-86.375,22.29288256526518,2.174396926235931,2.0089999627028043,2.1891367200786034,12.870833396911621,3.1515733333333333,13.956250190734863,0.5037800000000001,7.924999713897705,0.6139600000000001,-46.09999465942383,3.173526666666667,-60.875,1.05304,-43.58124923706055,0.6379400000000001,-44.83749771118164,3.15328,-48.68124771118164,0.5057400000000001,-42.25,0.6160200000000001,-46.099998474121094,3.173526666666667,,,,,-36.385414123535156,-30.756250381469727,-32.71249771118164,66.375,540.0,80.0,3.1510933333333333,0.50338,0.6134400000000001,0.02464868709842432,0.03059999999999996,54.490588235294126,0.4249999999999994,,,,2020-01-23 23:58:56.368477,2020-01-23 23:58:56.368477
PAS4_200123_453_A01,Etv1-CreERT2;Sst-IRES-FlpO;Ai65-507186.03.02.01,1002275750.0,200123,1002269955.0,1002273731.0,1002273734.0,-76.48579614812678,121.09371274709702,0.08342085033655167,-89.9000015258789,8.39626416396786,1.4434733348387656,1.5849842356776283,1.48073639659944,21.88958168029785,6.098200000000001,23.612499237060547,0.50348,22.087499618530273,0.6692400000000001,-60.30208206176758,6.099453333333334,-76.42499542236328,0.7045000000000001,-60.70624923706055,0.6705000000000001,-60.125,6.099253333333333,-63.006248474121094,0.5046,-60.51250076293945,0.6702400000000001,,,,,,,-33.54166793823242,-43.6875,-36.60625076293945,140.0,670.0,140.0,6.097840000000001,0.50316,0.66888,0.0015719445047581097,0.04391999999999996,29.92322580645161,0.585,,,,2020-01-24 00:06:33.985007,2020-01-24 00:06:33.985007
PAS4_200123_454_A01,Etv1-CreERT2;Sst-IRES-FlpO;Ai65-507186.01.02.01,1002287668.0,200123,1002282519.0,1002284912.0,1002284917.0,-70.39781036376954,234.4062477350235,0.09854043275117874,-93.5999984741211,22.931557464336596,1.5145634863669168,1.9426856301650823,1.9114967450595444,11.028124809265137,9.244100000000001,32.21875,0.5035000000000001,32.10625076293945,0.64514,-69.94062042236328,17.118500000000004,-70.61249542236328,0.8188400000000001,-58.83124923706055,0.6465400000000001,-46.92499923706055,9.246210000000001,-60.52499771118164,0.5048600000000001,-58.71249771118164,0.6464200000000001,,,,,,,-30.246875762939453,-43.537498474121094,-42.33749771118164,218.625,450.0,54.0,9.243180000000002,0.5030800000000001,0.64468,0.046394109522368714,0.030059999999999976,12.797500000000003,0.10412460340351891,,,,2020-01-24 00:58:27.449184,2020-01-24 00:58:27.449184
P8S4_200124_351_A01,Oxtr-T2A-Cre;Ai14-507644.10.06.01,,200124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1S4_200124_001_A01,Oxtr-T2A-Cre;Ai14-507644.06.06.01,1002494407.0,200124,1002448805.0,1002488465.0,1002488474.0,-73.34310086568196,124.562568962574,0.033397383987903595,-86.69999694824219,12.666086959813605,3.8697199783275558,3.2647652177617523,3.902982996195195,35.57499694824219,4.321166666666667,29.71875,0.50394,34.71875,0.6619400000000001,-47.8458366394043,4.395753333333333,-73.88749694824219,1.49988,-50.70000076293945,0.7810600000000001,-36.81041717529297,4.326306666666667,-38.0,0.50668,-37.67499923706055,0.6657200000000001,-47.84583282470703,4.395753333333333,,,,,-30.495834350585938,-30.893749237060547,-34.568748474121094,95.58333587646484,1070.0,90.0,4.320373333333333,0.5032800000000001,0.6611600000000001,0.2258348806351914,0.05884,167.85599999999997,0.13404255319148942,,,,2020-01-24 20:54:24.293376,2020-01-24 20:54:24.293376
P8S4_200124_352_A01,Oxtr-T2A-Cre;Ai14-507644.10.06.02,,200124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P8S4_200124_353_A01,Oxtr-T2A-Cre;Ai14-507644.10.06.03,1002497866.0,200124,1002461337.0,1002491402.0,1002491424.0,-66.34831393848766,165.234312415123,0.033731792122125626,-94.6500015258789,15.110106576022298,1.478632258750946,1.5880688078820597,1.5229779003341781,21.0625,4.9625200000000005,23.931249618530273,0.5036200000000001,28.206249237060547,0.65114,-64.19999694824219,19.251520000000003,-61.28125,1.2731000000000001,-56.02499771118164,0.6521800000000001,-53.16875076293945,4.963760000000001,-56.506248474121094,0.50482,-55.95000076293945,0.65212,,,,,,,-35.912498474121094,-42.33749771118164,-37.17499923706055,111.625,370.0,100.0,4.962000000000001,0.5031800000000001,0.6507200000000001,,0.041059999999999985,31.67999999999993,0.06847826086956524,,,,2020-01-24 21:06:29.407409,2020-01-24 21:06:29.407409
PFS4_200124_701_A01,Oxtr-T2A-Cre;Ai14-507644.08.06.03,1002491631.0,200124,1002462744.0,1002480438.0,1002480441.0,-63.15572902134487,131.5985769033432,0.08763867616653442,-80.76249694824219,12.317114654050373,1.6384584980547776,1.8627742175489288,1.9863420158668998,24.787498474121094,13.595570000000002,31.729166666666668,0.5037600000000001,32.93124771118164,0.51634,-43.90625,13.598805,-63.66250228881836,0.6388933333333334,-47.5,0.5180400000000001,-43.60468673706055,13.598185,-50.04375076293945,0.5057200000000001,-47.39374923706055,0.5178800000000001,-43.08124923706055,14.165000000000003,,,,,-31.54062271118164,-40.38125228881836,-38.53125,327.46875,470.0,190.0,13.594635000000002,0.5031333333333334,0.5157400000000001,-0.017672763772516,0.008859999999999979,49.68999999999999,0.28317757009345795,,,,2020-01-24 20:44:51.251954,2020-01-24 20:44:51.251954
P1S4_200124_002_A01,Oxtr-T2A-Cre;Ai14-507644.06.06.03,1002494386.0,200124,1002464369.0,1002488338.0,1002488345.0,-73.66202011108399,241.1874383687973,0.0540083572268486,-101.8499984741211,22.612685459206695,1.9046345407782137,3.0716727015483176,3.0520237749624486,36.0916633605957,10.031460000000001,43.803123474121094,0.50365,40.46875,0.6052200000000001,-38.922916412353516,10.044453333333335,-73.62812805175781,1.4872100000000001,-52.61874771118164,0.7341600000000001,-38.491668701171875,10.033693333333334,-46.18124771118164,0.5055100000000001,-45.20624923706055,0.6074,-38.82187461853027,10.01612,,,,,-20.329164505004883,-40.490623474121094,-33.14999771118164,238.3333282470703,650.0,70.0,10.030740000000002,0.5031500000000001,0.60462,,0.04479999999999995,22.02000000000004,0.035,,,,2020-01-24 20:54:14.386804,2020-01-24 20:54:14.386804
PFS4_200124_702_A01,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-507197.04.01.01,1002523772.0,200124,1002508394.0,1002521040.0,1002521043.0,-67.10445195978338,204.2095810174942,0.03382783383131027,-90.32499694824219,13.462531929851137,1.7570710324700265,1.8856476122569568,1.84860597946182,26.87708282470703,3.81368,26.13541603088379,0.5036733333333334,29.88749885559082,0.5999800000000001,-54.05624771118164,3.815526666666667,-66.80624389648438,1.0319466666666666,-57.099998474121094,0.6016800000000001,-53.91874694824219,3.815286666666667,-57.46458053588867,0.5054066666666667,-57.03125,0.6015,,,,,,,-36.37083435058594,-40.42499923706055,-41.28125,82.875,360.0,60.0,3.8131533333333336,0.5031933333333334,0.5994600000000001,0.015230301926723557,0.025439999999999907,37.113076923076925,0.6100000000000005,,,,2020-01-24 22:57:17.506124,2020-01-24 22:57:17.506124
P8S4_200124_354_A01,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-507197.03.01.01,1002526408.0,200124,1002509408.0,1002523471.0,1002523473.0,-70.39094959605823,170.93753814697266,0.07108786702156067,-89.5374984741211,9.383977068026464,2.9744156177553567,2.1639268314968283,2.983266117608395,16.89583396911621,9.197053333333335,5.143750190734863,0.5036400000000001,17.768749237060547,0.56974,-45.46458053588867,9.207413333333335,-70.6468734741211,0.5490900000000001,-44.6875,0.57996,-43.168749491373696,9.20176666666667,-60.44062423706055,0.5116800000000001,-41.73125076293945,0.5731600000000001,-45.46458180745443,9.207413333333335,,,-44.6875,0.57996,-31.277082443237305,-38.303123474121094,-32.49374771118164,217.4583282470703,480.0,210.0,9.196453333333336,0.5032300000000001,0.5691600000000001,0.013059284799932106,0.009519999999999973,52.76333333333333,0.26448598130841133,,,,2020-01-24 23:06:51.815537,2020-01-24 23:06:51.815537
P8S4_200124_355_A01,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-507197.03.01.02,1002526409.0,200124,1002514331.0,1002523556.0,1002523558.0,-78.95933087666829,130.09759783744812,0.05214545503258705,-95.13749694824219,8.012489271369741,3.736510788030632,2.691215693407999,3.8328878643582307,32.664581298828125,10.842773333333334,32.64374923706055,0.5034666666666667,34.68124771118164,0.59172,-57.2520866394043,10.852253333333335,-79.23332977294922,0.6308733333333333,-58.349998474121094,0.6037800000000001,-55.047916412353516,10.846833333333336,-67.82498931884766,0.5098400000000001,-53.28125,0.59428,-57.252081553141274,10.852253333333335,,,-58.349998474121094,0.6037800000000001,-40.09791564941406,-44.5333366394043,-38.51874923706055,258.625,590.0,160.0,10.842306666666667,0.5030866666666668,0.59128,0.022667513088259036,0.021540000000000004,66.70571428571427,0.1588785046728974,,,,2020-01-24 23:06:51.828772,2020-01-24 23:06:51.828772
PFS4_200124_703_A01,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-507197.04.01.02,1002523939.0,200124,1002517670.0,1002521082.0,1002521091.0,-72.74109704153878,113.43750357627869,0.03968075290322304,-85.8375015258789,8.4013186963592,4.079318878354296,2.7238024310354976,4.190076540814529,24.214584350585938,8.458466666666668,26.54374885559082,0.50358,25.862499237060547,0.5673,-46.3729133605957,8.469213333333334,-73.11249542236328,0.6556000000000001,-49.099998474121094,0.5812600000000001,-43.977081298828125,8.463140000000001,-57.89999771118164,0.5116,-46.099998474121094,0.5727000000000001,-46.37291590372721,8.469213333333334,,,-49.099998474121094,0.5812600000000001,-24.73750114440918,-30.412500381469727,-26.799999237060547,199.0416717529297,890.0,160.0,8.457920000000001,0.5032000000000001,0.5668200000000001,-0.010856116772476372,0.03747999999999996,78.87333333333332,0.17341772151898738,,,,2020-01-24 22:57:26.498056,2020-01-24 22:57:26.498056
P8S4_200124_356_A01,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-507197.03.01.03,1002526478.0,200124,1002519921.0,1002523505.0,1002523508.0,-72.35381317138672,139.12509381771088,0.048748716711997986,-88.79999542236328,8.899089119487533,2.8599461682572356,2.6328260567000394,3.294497577290461,12.635936737060547,10.046425000000003,22.581249237060547,0.5036600000000001,18.82499885559082,0.8562400000000001,-51.48125076293945,10.056655000000001,-71.96875,0.69244,-54.631248474121094,0.86772,-49.95468521118164,10.052295,-65.5562515258789,0.51168,-52.36249923706055,0.8620800000000001,-51.48124980926514,10.056655000000001,,,-54.631248474121094,0.86772,-31.198436737060547,-39.349998474121094,-32.07500076293945,238.71875,590.0,160.0,10.045710000000003,0.5032000000000001,0.8556000000000001,0.03711994635905174,0.01737999999999995,62.304615384615374,0.2149532710280376,,,,2020-01-24 23:07:03.255914,2020-01-24 23:07:03.255914
P1S4_200124_003_A01,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-507197.05.01.03,1002528324.0,200124,1002522127.0,1002526074.0,1002526079.0,-64.84941794655539,165.90625047683716,0.0418732725083828,-84.41874694824219,11.029501042323615,3.5043689071925885,2.5808248799929,3.432167413087466,28.48750114440918,4.986973333333334,30.462499618530273,0.5036200000000001,28.681249618530273,0.56654,-47.68124771118164,4.99802,-65.04999542236328,0.9762000000000001,-48.71249771118164,0.5782,-45.18333435058594,4.991746666666667,-55.85625076293945,0.5108600000000001,-45.88750076293945,0.5711400000000001,-47.6812489827474,4.99802,,,-48.71249771118164,0.5782,-28.32916831970215,-32.381248474121094,-30.806249618530273,112.20833587646484,580.0,100.0,4.98636,0.5031800000000001,0.5659400000000001,0.0116765218198335,0.028019999999999934,63.964000000000006,0.2294117647058825,,,,2020-01-24 23:16:10.710720,2020-01-24 23:16:10.710720
PFS4_200124_704_A01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-507439.10.01.02,1002533920.0,200124,1002531230.0,1002532147.0,1002532150.0,-60.26539154052735,253.656268119812,0.32633230090141296,-89.04999542236328,25.01239211458623,1.800342653586421,1.7826554813741127,1.9489225345652383,22.620832443237305,3.8260133333333335,25.681249618530273,0.5035200000000001,21.806249618530273,0.5558000000000001,-49.60416793823242,3.827733333333333,-60.15625,1.20856,-53.35625076293945,0.55764,-49.39999771118164,3.827506666666667,-55.11249923706055,0.5048400000000001,-53.13750076293945,0.5573800000000001,,,,,,,-34.61458206176758,-39.8125,-40.17499923706055,83.20833587646484,380.0,50.0,3.825566666666667,0.5031200000000001,0.5553800000000001,0.1889488726579869,0.022599999999999953,31.490000000000016,0.09499999999999993,,,,2020-01-24 23:51:04.975806,2020-01-24 23:51:04.975806
P8S4_200127_351_A01,Gad2-IRES-Cre;Ai14-507867.08.06.01,,200127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P1S4_200127_001_A01,Gad2-IRES-Cre;Ai14-507867.07.06.01,1003012787.0,200127,1002946935.0,1002962653.0,1002962656.0,-71.12738952636718,159.78123247623444,0.04059843346476555,-89.54999542236328,8.854344963882964,3.7419848427491025,2.882077973305921,4.065277110739234,19.48333168029785,3.682293333333334,14.478125095367432,0.5037400000000001,20.799999237060547,0.8265600000000001,-58.64999771118164,3.6986200000000005,-71.0531234741211,1.40188,-59.82500076293945,0.8428800000000001,-55.97291564941406,3.690746666666667,-64.34062194824219,0.5136000000000001,-56.724998474121094,0.83498,-58.6499989827474,3.6986200000000005,,,-59.82500076293945,0.8428800000000001,-37.91041564941406,-40.50312423706055,-38.39999771118164,79.625,450.0,80.0,3.6816600000000004,0.5032300000000001,0.8259200000000001,0.010440549753630634,0.03691999999999995,83.87272727272726,0.2150000000000001,,,,2020-01-27 21:47:33.683710,2020-01-27 21:47:33.683710
P8S4_200127_352_A01,Gad2-IRES-Cre;Ai14-507867.08.06.02,1003014972.0,200127,1002951179.0,1003009854.0,1003009860.0,-63.177236557006836,110.81249266862869,0.015330067835748196,-76.625,10.090808229462429,5.175186513003162,3.7307587966210796,5.2474719390131295,35.704166412353516,4.546033333333333,35.91250228881836,0.5034533333333334,37.099998474121094,0.61848,-55.79375076293945,4.55994,-63.92500305175781,1.0479533333333333,-55.74374771118164,0.6342400000000001,-53.04999923706055,4.552173333333333,-56.97916793823242,0.5102200000000001,-52.29999923706055,0.6243400000000001,-55.793749491373696,4.55994,,,-55.74374771118164,0.6342400000000001,-35.39583206176758,-40.51250076293945,-36.33124923706055,101.20833587646484,500.0,90.0,4.545566666666667,0.5030533333333335,0.61804,0.015510677779962234,0.04261999999999999,109.88000000000001,0.16000000000000006,,,,2020-01-27 21:55:48.583976,2020-01-27 21:55:48.583976
P8S4_200127_353_A01,Gad2-IRES-Cre;Ai14-507867.08.06.03,1003015285.0,200127,1002961588.0,1003009904.0,1003009916.0,-66.52643165588378,389.66912031173706,0.09279552847146988,-98.42499542236328,23.311711095180662,2.0821872288461516,2.031712559411817,2.1978671284256075,21.316665649414062,2.564833333333333,15.346875190734863,0.5037400000000001,25.6875,0.6433800000000001,-55.28125,2.56758,-66.74374389648438,0.8020500000000002,-55.63750076293945,0.6455600000000001,-54.991668701171875,2.5669066666666667,-57.18437576293945,0.5059,-55.40625,0.6453000000000001,,,,,,,-34.84375,-39.025001525878906,-36.631248474121094,51.66666793823242,320.0,34.0,2.5643266666666666,0.5033200000000001,0.6429000000000001,0.017587503791681048,0.01851999999999998,40.35249999999999,0.4641498484750791,,,,2020-01-27 21:56:23.594790,2020-01-27 21:56:23.594790
P8S4_200127_354_A01,Gad2-IRES-Cre;Ai14-507867.08.06.04,1003015230.0,200127,1002973272.0,1003009790.0,1003009795.0,-69.3553352355957,174.57300424575806,0.019971149042248726,-89.4000015258789,19.494801495561074,2.055549509446354,2.0349377399623854,2.1034943950250007,28.13749885559082,2.942166666666667,27.15625,0.5035000000000001,29.681249618530273,0.6073400000000001,-56.60000228881836,2.9686133333333338,-66.39374542236328,0.5273000000000001,-57.20000076293945,0.64414,-56.02499771118164,2.94308,-57.912498474121094,0.50446,-56.3125,0.6083000000000001,-56.59999974568685,2.9686133333333338,-66.39374542236328,0.5273000000000001,,,-45.595829010009766,-49.46249771118164,-46.85625076293945,61.125,430.0,60.0,2.941826666666667,0.50316,0.6070000000000001,0.10490824123409391,0.026479999999999948,107.24249999999999,0.044191919191919206,,,,2020-01-27 21:56:09.930341,2020-01-27 21:56:09.930341
P8S4_200127_355_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-508158.01.01.01,1003021469.0,200127,1003013861.0,1003016998.0,1003017001.0,-70.59872266981337,132.28122889995575,0.02663269080221653,-85.8812484741211,7.269400536152998,1.864233413457016,2.0400562630451624,1.8383875070851663,13.195834159851074,5.82266,16.5,0.50348,19.600000381469727,0.5511800000000001,-49.68333435058594,5.827566666666667,-70.2562484741211,0.6729400000000001,-48.89374923706055,0.5579400000000001,-48.08333206176758,5.825060000000001,-49.162498474121094,0.50524,-46.662498474121094,0.5522800000000001,-49.68333307902018,5.827566666666667,,,,,-28.21666717529297,-39.89374923706055,-32.16875076293945,133.125,480.0,120.0,5.822273333333334,0.5031800000000001,0.5508400000000001,0.013542563624862855,0.01867999999999992,28.548823529411766,0.8499999999999998,,,,2020-01-27 22:17:15.418178,2020-01-27 22:17:15.418178
PFS4_200127_701_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-508158.01.02.01,1003037250.0,200127,1003020818.0,1003028921.0,1003028925.0,-60.03629398345947,102.70088911056519,0.03600524365901947,-70.09375,9.070309807334985,5.216675628984406,3.5644881608305248,5.317500099922666,31.07499885559082,7.679630000000001,37.70758819580078,0.5033057142857144,32.29999923706055,0.58996,-43.953125,7.687840000000001,-60.698211669921875,1.054292857142857,-49.64374923706055,0.6004400000000001,-42.88749694824219,7.684400000000001,-53.62276840209961,0.5096371428571429,-48.1875,0.5963200000000001,-43.953125,7.687840000000001,,,,,-29.54374885559082,-34.552677154541016,-31.799999237060547,179.5,680.0,220.0,7.679130000000001,0.5029300000000001,0.5895,0.08099526321727443,0.016959999999999975,118.22285714285711,0.12499999999999989,,,,2020-01-27 22:50:07.496647,2020-01-27 22:50:07.496647
P8S4_200127_356_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-508158.02.02.01,1003056566.0,200127,1003033477.0,1003054535.0,1003054547.0,-60.49258270263672,265.9062445163727,0.17272531986236572,-88.7437515258789,23.230422766710163,2.5274845693069774,3.1013991385028463,2.795704902808678,32.828125,7.733420000000001,33.96562194824219,0.5032400000000001,36.9375,0.8361600000000001,-45.1484375,7.738165,-61.37812423706055,0.6299600000000001,-49.443748474121094,0.8545600000000001,-44.615623474121094,7.736385,-55.765625,0.50643,-48.33749771118164,0.83908,-45.303123474121094,7.304780000000001,,,-49.443748474121094,0.8545600000000001,-29.31562614440918,-38.22187423706055,-31.006250381469727,180.875,500.0,50.0,7.732825,0.50277,0.83564,,0.5016199999999998,,0.008352402745995418,,,,2020-01-27 23:42:53.937786,2020-01-27 23:56:00.514849
P1S4_200127_002_A01,Th-P2A-FlpO-507995.11.01.01,1003047847.0,200127,1003035270.0,1003041042.0,1003041045.0,-76.16548601786296,238.2572591304779,0.0006287760916166008,-99.04374694824219,27.852123099256413,3.1319281524723444,3.2492555601650857,3.4590824827426667,24.350000381469727,2.4300333333333337,24.556249618530273,0.50348,30.850000381469727,0.6520400000000001,-72.44791412353516,2.4609400000000003,-76.5687484741211,0.6673600000000001,-64.7874984741211,0.7081000000000001,-63.3166618347168,2.432446666666667,-64.4437484741211,0.5052800000000001,-54.53125,0.6541800000000001,-72.44791412353516,2.4609400000000003,,,,,-56.233333587646484,-60.818748474121094,-49.34375,48.25,440.0,60.0,2.4295266666666664,0.50304,0.6515200000000001,0.0713386065814597,0.04157999999999995,95.19000000000001,0.26500000000000024,,,,2020-01-27 23:13:54.682767,2020-01-27 23:13:54.682767
P8S4_200127_357_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-508158.02.02.02,1003056615.0,200127,1003045581.0,1003054736.0,1003054748.0,-68.0804238319397,125.93750655651093,0.16967378556728363,-81.73124694824219,12.140844766676523,2.76736713757689,2.5104491014904355,3.038807462022542,29.939064025878906,4.6424,27.875,0.5035000000000001,38.849998474121094,0.6234200000000001,-52.890625,4.6793499999999995,-69.1875,0.5680200000000001,-54.84375,0.6680200000000001,-46.514060974121094,4.644395,-51.09375,0.50526,-47.75,0.62514,-52.890625,4.6793499999999995,,,,,-39.56718826293945,-37.23125076293945,-40.20000076293945,103.5625,680.0,100.0,4.641875,0.5031000000000001,0.6229800000000001,0.03094581129489631,0.024819999999999953,64.91333333333334,0.2765625,,,,2020-01-27 23:43:10.869783,2020-01-27 23:56:05.100195
P8S4_200127_358_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-508158.02.02.03,1003060684.0,200127,1003051239.0,1003054597.0,1003054600.0,-65.25115356445312,127.21878290176392,0.28901389241218567,-79.4000015258789,14.09148467358284,3.5461181835695417,3.4390782532295265,3.8309847028273065,46.14583206176758,3.8440733333333337,48.193748474121094,0.50348,49.537498474121094,0.5963400000000001,-56.45833206176758,3.8802400000000006,-67.2125015258789,0.5635600000000001,-56.64999771118164,0.6343000000000001,-46.80833435058594,3.846173333333333,-52.02499771118164,0.5055600000000001,-47.08749771118164,0.59852,-56.45833206176758,3.8802400000000006,,,,,-38.17708206176758,-42.76874923706055,-38.70000076293945,83.66666412353516,570.0,90.0,3.8436600000000003,0.5031200000000001,0.59594,0.0324300174506374,0.028200000000000003,74.10333333333332,0.2750000000000001,,,,2020-01-27 23:55:50.010099,2020-01-27 23:55:50.010099
PES4_200127_656_A01,Th-P2A-FlpO-507995.12.02.01,1003063279.0,200127,1003052704.0,1003057361.0,1003057368.0,-71.42748374938965,77.76561379432678,0.1998245120048523,-80.9625015258789,13.938614052851756,2.8633540703404927,2.7918341297186084,2.6676680388689036,49.359375,11.3349425,44.724998474121094,0.5034200000000001,37.78125,0.6085200000000001,-49.506248474121094,11.389880000000002,-73.19999694824219,0.5813,-55.95624923706055,0.6671000000000001,-42.89843702316284,11.336550000000003,-51.98125076293945,0.5050000000000001,-50.01874923706055,0.61016,-49.506248474121094,11.389880000000002,,,-55.95624923706055,0.6671000000000001,-35.076560974121094,-44.068748474121094,-41.34375,270.921875,1270.0,170.0,11.334475000000001,0.5030000000000001,0.6080200000000001,-0.02852371740752405,0.0746,257.44666666666666,0.08999999999999991,,,,2020-01-28 00:05:17.672077,2020-01-28 00:05:17.672077
PFS4_200127_702_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-508158.02.01.01,1003071604.0,200127,1003055803.0,1003065875.0,1003065886.0,-62.12956771850586,235.87501049041748,0.07048261910676956,-87.40625,14.77893911104612,1.9305788677743685,1.866083985585592,1.9498884872283626,30.995834350585938,3.4592866666666673,31.9375,0.50346,29.600000381469727,0.5547400000000001,-52.6541633605957,3.4610066666666666,-62.162498474121094,0.91044,-53.76874923706055,0.5563600000000001,-52.48749923706055,3.4606533333333336,-56.51250076293945,0.5048400000000001,-53.63750076293945,0.5561400000000001,,,,,,,-36.29166793823242,-37.43124771118164,-38.0,74.0,310.0,70.0,3.458886666666667,0.5030800000000001,0.55434,0.0334010307470264,0.017039999999999944,69.61285714285712,0.3050000000000001,,,,2020-01-28 00:39:19.679374,2020-01-28 00:39:19.679374
PES4_200127_657_A01,Th-P2A-FlpO-507995.07.02.01,1003075644.0,200127,1003067004.0,1003069427.0,1003069432.0,-71.3686883714464,112.68755048513412,0.04557888209819794,-90.36249542236328,6.855809802297402,,1.5071242329023604,1.1862758666617739,,,10.506250381469727,0.5019300000000001,8.34375,0.5949800000000001,,,-55.86874771118164,0.5708900000000001,-51.82500076293945,0.5958000000000001,,,-52.24374771118164,0.5025400000000001,-51.71875,0.59572,,,,,,,,-56.23749923706055,-34.01874923706055,,370.0,270.0,,0.5016,0.5946600000000001,-0.15494513306830954,0.03281999999999996,26.872000000000007,0.2534682080924857,,,,2020-01-28 00:55:48.286238,2020-01-28 00:55:48.286238
PFS4_200127_703_A01,Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-508158.03.01.01,1003075613.0,200127,1003067138.0,1003069352.0,1003069356.0,-70.35819660533558,122.96303361654282,0.06619925796985626,-83.63749694824219,8.108842816743016,1.5636898110999147,1.6901149256755694,1.7443023513219849,35.51041793823242,9.054033333333335,44.79999923706055,0.5033400000000001,34.74374771118164,0.5448200000000001,-46.12916564941406,9.054940000000002,-70.19999694824219,0.74904,-44.89374923706055,0.54566,-46.039581298828125,9.054880000000002,-47.6875,0.50404,-44.79999923706055,0.5455800000000001,,,,,,,-25.71875,-38.91875076293945,-30.19999885559082,213.9583282470703,620.0,150.0,9.053693333333335,0.50304,0.5445000000000001,0.23441919924848464,0.025959999999999983,43.605714285714285,0.22115384615384634,,,,2020-01-28 00:55:32.028281,2020-01-28 00:55:32.028281
PFS4_200128_701_A01,Gad2-IRES-Cre;Ai14-507868.08.06.01,1003312412.0,200128,1003250968.0,1003308012.0,1003308021.0,-72.70998089130109,164.14770483970642,0.2508189082145691,-94.0,25.874615989414554,1.9448278166966944,1.8951256208142377,1.9645666285885868,32.71249771118164,3.724133333333333,29.018749237060547,0.5036,29.225000381469727,0.63758,-53.78125,3.725413333333334,-73.6187515258789,1.10602,-56.83749771118164,0.63892,-53.67708206176758,3.72532,-58.35625076293945,0.5048400000000001,-56.70000076293945,0.6387800000000001,,,,,,,-39.16041564941406,-44.162498474121094,-42.03125,80.66666412353516,860.0,70.0,3.7237000000000005,0.5031800000000001,0.63714,0.038954820232727214,0.06475999999999993,48.09333333333333,0.2210526315789474,,,,2020-01-28 21:47:50.389842,2020-01-28 21:47:50.389842
